catalogue_release,observable_id,measurement_id,object_id,observable_name,value,err_plus,err_minus,censoring,unit,uncertainty_kind,source_location
v7.1-accreting-atlas-catalogue,XQR30-PSO-J231-20_mazzucchelli23__log_lambda_l3000,XQR30-PSO-J231-20_mazzucchelli23,,log_lambda_l3000,46.65,0.04,0.04,detection,log10(erg/s),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-PSO-J231-20_mazzucchelli23__log_mbh_civ_coatman_corrected,XQR30-PSO-J231-20_mazzucchelli23,,log_mbh_civ_coatman_corrected,9.34,0.05,0.06,detection,log10(Msun),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-PSO-J231-20_mazzucchelli23__edd_ratio_civ,XQR30-PSO-J231-20_mazzucchelli23,,edd_ratio_civ,0.79,0.12,0.12,detection,dimensionless,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-DELS-J1535-1943_mazzucchelli23__fwhm_civ_reported,XQR30-DELS-J1535-1943_mazzucchelli23,,fwhm_civ_reported,6268.0,654.0,654.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-DELS-J1535-1943_mazzucchelli23__fwhm_mgii,XQR30-DELS-J1535-1943_mazzucchelli23,,fwhm_mgii,5640.0,236.0,236.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-DELS-J1535-1943_mazzucchelli23__civ_blueshift,XQR30-DELS-J1535-1943_mazzucchelli23,,civ_blueshift,2353.0,271.0,271.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-DELS-J1535-1943_mazzucchelli23__log_lambda_l1350,XQR30-DELS-J1535-1943_mazzucchelli23,,log_lambda_l1350,46.51,0.11,0.15,detection,log10(erg/s),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-DELS-J1535-1943_mazzucchelli23__log_lambda_l3000,XQR30-DELS-J1535-1943_mazzucchelli23,,log_lambda_l3000,46.88,0.1,0.13,detection,log10(erg/s),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-DELS-J1535-1943_mazzucchelli23__log_mbh_civ_coatman_corrected,XQR30-DELS-J1535-1943_mazzucchelli23,,log_mbh_civ_coatman_corrected,9.23,0.13,0.18,detection,log10(Msun),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-DELS-J1535-1943_mazzucchelli23__edd_ratio_civ,XQR30-DELS-J1535-1943_mazzucchelli23,,edd_ratio_civ,1.78,0.77,0.77,detection,dimensionless,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-PSO-J239-07_mazzucchelli23__fwhm_civ_reported,XQR30-PSO-J239-07_mazzucchelli23,,fwhm_civ_reported,4863.0,185.0,185.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-PSO-J239-07_mazzucchelli23__fwhm_mgii,XQR30-PSO-J239-07_mazzucchelli23,,fwhm_mgii,3947.0,79.0,79.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-PSO-J239-07_mazzucchelli23__civ_blueshift,XQR30-PSO-J239-07_mazzucchelli23,,civ_blueshift,537.0,63.0,63.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-PSO-J239-07_mazzucchelli23__log_lambda_l1350,XQR30-PSO-J239-07_mazzucchelli23,,log_lambda_l1350,46.72,0.05,0.06,detection,log10(erg/s),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-PSO-J239-07_mazzucchelli23__log_lambda_l3000,XQR30-PSO-J239-07_mazzucchelli23,,log_lambda_l3000,46.74,0.1,0.13,detection,log10(erg/s),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-PSO-J239-07_mazzucchelli23__log_mbh_civ_coatman_corrected,XQR30-PSO-J239-07_mazzucchelli23,,log_mbh_civ_coatman_corrected,9.68,0.1,0.13,detection,log10(Msun),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-PSO-J239-07_mazzucchelli23__edd_ratio_civ,XQR30-PSO-J239-07_mazzucchelli23,,edd_ratio_civ,0.46,0.17,0.17,detection,dimensionless,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-PSO-J242-12_mazzucchelli23__fwhm_civ_reported,XQR30-PSO-J242-12_mazzucchelli23,,fwhm_civ_reported,6791.0,1672.0,1672.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-PSO-J242-12_mazzucchelli23__fwhm_mgii,XQR30-PSO-J242-12_mazzucchelli23,,fwhm_mgii,4892.0,495.0,495.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-PSO-J242-12_mazzucchelli23__civ_blueshift,XQR30-PSO-J242-12_mazzucchelli23,,civ_blueshift,1152.0,439.0,439.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-PSO-J242-12_mazzucchelli23__log_lambda_l1350,XQR30-PSO-J242-12_mazzucchelli23,,log_lambda_l1350,46.48,0.07,0.08,detection,log10(erg/s),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-PSO-J242-12_mazzucchelli23__log_lambda_l3000,XQR30-PSO-J242-12_mazzucchelli23,,log_lambda_l3000,46.55,0.12,0.17,detection,log10(erg/s),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-PSO-J242-12_mazzucchelli23__log_mbh_civ_coatman_corrected,XQR30-PSO-J242-12_mazzucchelli23,,log_mbh_civ_coatman_corrected,9.61,0.28,1.05,detection,log10(Msun),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-PSO-J242-12_mazzucchelli23__edd_ratio_civ,XQR30-PSO-J242-12_mazzucchelli23,,edd_ratio_civ,0.34,0.33,0.33,detection,dimensionless,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-PSO-J308-27_mazzucchelli23__fwhm_civ_reported,XQR30-PSO-J308-27_mazzucchelli23,,fwhm_civ_reported,5284.0,148.0,148.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-PSO-J308-27_mazzucchelli23__fwhm_mgii,XQR30-PSO-J308-27_mazzucchelli23,,fwhm_mgii,2852.0,131.0,131.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-PSO-J308-27_mazzucchelli23__civ_blueshift,XQR30-PSO-J308-27_mazzucchelli23,,civ_blueshift,535.0,115.0,115.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-PSO-J308-27_mazzucchelli23__log_lambda_l1350,XQR30-PSO-J308-27_mazzucchelli23,,log_lambda_l1350,46.7,0.02,0.02,detection,log10(erg/s),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-PSO-J308-27_mazzucchelli23__log_lambda_l3000,XQR30-PSO-J308-27_mazzucchelli23,,log_lambda_l3000,46.64,0.06,0.07,detection,log10(erg/s),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-PSO-J308-27_mazzucchelli23__log_mbh_civ_coatman_corrected,XQR30-PSO-J308-27_mazzucchelli23,,log_mbh_civ_coatman_corrected,9.74,0.16,0.25,detection,log10(Msun),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-PSO-J308-27_mazzucchelli23__edd_ratio_civ,XQR30-PSO-J308-27_mazzucchelli23,,edd_ratio_civ,0.32,0.14,0.14,detection,dimensionless,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-PSO-J323-12_mazzucchelli23__fwhm_civ_reported,XQR30-PSO-J323-12_mazzucchelli23,,fwhm_civ_reported,2828.0,140.0,140.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-PSO-J323-12_mazzucchelli23__fwhm_mgii,XQR30-PSO-J323-12_mazzucchelli23,,fwhm_mgii,2450.0,284.0,284.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-PSO-J323-12_mazzucchelli23__civ_blueshift,XQR30-PSO-J323-12_mazzucchelli23,,civ_blueshift,326.0,27.0,27.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-PSO-J323-12_mazzucchelli23__log_lambda_l1350,XQR30-PSO-J323-12_mazzucchelli23,,log_lambda_l1350,46.65,0.02,0.02,detection,log10(erg/s),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-PSO-J323-12_mazzucchelli23__log_lambda_l3000,XQR30-PSO-J323-12_mazzucchelli23,,log_lambda_l3000,46.56,0.06,0.07,detection,log10(erg/s),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-PSO-J323-12_mazzucchelli23__log_mbh_civ_coatman_corrected,XQR30-PSO-J323-12_mazzucchelli23,,log_mbh_civ_coatman_corrected,9.26,0.08,0.09,detection,log10(Msun),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-PSO-J323-12_mazzucchelli23__edd_ratio_civ,XQR30-PSO-J323-12_mazzucchelli23,,edd_ratio_civ,0.78,0.19,0.19,detection,dimensionless,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-VDES-J2211-3206_mazzucchelli23__fwhm_civ_reported,XQR30-VDES-J2211-3206_mazzucchelli23,,fwhm_civ_reported,5114.0,224.0,224.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-VDES-J2211-3206_mazzucchelli23__fwhm_mgii,XQR30-VDES-J2211-3206_mazzucchelli23,,fwhm_mgii,3448.0,729.0,729.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-VDES-J2211-3206_mazzucchelli23__civ_blueshift,XQR30-VDES-J2211-3206_mazzucchelli23,,civ_blueshift,1811.0,97.0,97.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-VDES-J2211-3206_mazzucchelli23__log_lambda_l1350,XQR30-VDES-J2211-3206_mazzucchelli23,,log_lambda_l1350,46.66,0.02,0.02,detection,log10(erg/s),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-VDES-J2211-3206_mazzucchelli23__log_lambda_l3000,XQR30-VDES-J2211-3206_mazzucchelli23,,log_lambda_l3000,46.73,0.04,0.05,detection,log10(erg/s),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-VDES-J2211-3206_mazzucchelli23__log_mbh_civ_coatman_corrected,XQR30-VDES-J2211-3206_mazzucchelli23,,log_mbh_civ_coatman_corrected,9.27,0.06,0.07,detection,log10(Msun),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-VDES-J2211-3206_mazzucchelli23__edd_ratio_civ,XQR30-VDES-J2211-3206_mazzucchelli23,,edd_ratio_civ,1.15,0.2,0.2,detection,dimensionless,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-VDES-J2250-5015_mazzucchelli23__fwhm_civ_reported,XQR30-VDES-J2250-5015_mazzucchelli23,,fwhm_civ_reported,16618.0,11883.0,11883.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-VDES-J2250-5015_mazzucchelli23__fwhm_mgii,XQR30-VDES-J2250-5015_mazzucchelli23,,fwhm_mgii,5212.0,4022.0,4022.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-VDES-J2250-5015_mazzucchelli23__civ_blueshift,XQR30-VDES-J2250-5015_mazzucchelli23,,civ_blueshift,3001.0,9685.0,9685.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-VDES-J2250-5015_mazzucchelli23__log_lambda_l1350,XQR30-VDES-J2250-5015_mazzucchelli23,,log_lambda_l1350,46.58,0.04,0.05,detection,log10(erg/s),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-VDES-J2250-5015_mazzucchelli23__log_lambda_l3000,XQR30-VDES-J2250-5015_mazzucchelli23,,log_lambda_l3000,46.73,0.07,0.08,detection,log10(erg/s),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-VDES-J2250-5015_mazzucchelli23__log_mbh_civ_coatman_corrected,XQR30-VDES-J2250-5015_mazzucchelli23,,log_mbh_civ_coatman_corrected,9.99,0.88,0.88,detection,log10(Msun),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-VDES-J2250-5015_mazzucchelli23__edd_ratio_civ,XQR30-VDES-J2250-5015_mazzucchelli23,,edd_ratio_civ,0.22,1.45,1.45,detection,dimensionless,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-SDSS-J2310-1855_mazzucchelli23__fwhm_civ_reported,XQR30-SDSS-J2310-1855_mazzucchelli23,,fwhm_civ_reported,8576.0,2362.0,2362.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-SDSS-J2310-1855_mazzucchelli23__fwhm_mgii,XQR30-SDSS-J2310-1855_mazzucchelli23,,fwhm_mgii,5156.0,252.0,252.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-SDSS-J2310-1855_mazzucchelli23__civ_blueshift,XQR30-SDSS-J2310-1855_mazzucchelli23,,civ_blueshift,3224.0,1504.0,1504.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-SDSS-J2310-1855_mazzucchelli23__log_lambda_l1350,XQR30-SDSS-J2310-1855_mazzucchelli23,,log_lambda_l1350,46.92,0.03,0.04,detection,log10(erg/s),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-SDSS-J2310-1855_mazzucchelli23__log_lambda_l3000,XQR30-SDSS-J2310-1855_mazzucchelli23,,log_lambda_l3000,46.78,0.1,0.13,detection,log10(erg/s),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-SDSS-J2310-1855_mazzucchelli23__log_mbh_civ_coatman_corrected,XQR30-SDSS-J2310-1855_mazzucchelli23,,log_mbh_civ_coatman_corrected,9.55,0.32,0.32,detection,log10(Msun),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-SDSS-J2310-1855_mazzucchelli23__edd_ratio_civ,XQR30-SDSS-J2310-1855_mazzucchelli23,,edd_ratio_civ,0.67,0.75,0.75,detection,dimensionless,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-PSO-J359-06_mazzucchelli23__fwhm_civ_reported,XQR30-PSO-J359-06_mazzucchelli23,,fwhm_civ_reported,3257.0,142.0,142.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-PSO-J359-06_mazzucchelli23__fwhm_mgii,XQR30-PSO-J359-06_mazzucchelli23,,fwhm_mgii,2653.0,213.0,213.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-PSO-J359-06_mazzucchelli23__civ_blueshift,XQR30-PSO-J359-06_mazzucchelli23,,civ_blueshift,554.0,39.0,39.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-PSO-J359-06_mazzucchelli23__log_lambda_l1350,XQR30-PSO-J359-06_mazzucchelli23,,log_lambda_l1350,46.55,0.07,0.08,detection,log10(erg/s),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-PSO-J359-06_mazzucchelli23__log_lambda_l3000,XQR30-PSO-J359-06_mazzucchelli23,,log_lambda_l3000,46.59,0.13,0.19,detection,log10(erg/s),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-PSO-J359-06_mazzucchelli23__log_mbh_civ_coatman_corrected,XQR30-PSO-J359-06_mazzucchelli23,,log_mbh_civ_coatman_corrected,9.23,0.07,0.09,detection,log10(Msun),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-PSO-J359-06_mazzucchelli23__edd_ratio_civ,XQR30-PSO-J359-06_mazzucchelli23,,edd_ratio_civ,0.9,0.36,0.36,detection,dimensionless,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-SDSS-J0100-2802_mazzucchelli23__fwhm_civ_reported,XQR30-SDSS-J0100-2802_mazzucchelli23,,fwhm_civ_reported,6647.0,1971.0,1971.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-SDSS-J0100-2802_mazzucchelli23__fwhm_mgii,XQR30-SDSS-J0100-2802_mazzucchelli23,,fwhm_mgii,5742.0,1705.0,1705.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-SDSS-J0100-2802_mazzucchelli23__civ_blueshift,XQR30-SDSS-J0100-2802_mazzucchelli23,,civ_blueshift,2496.0,316.0,316.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-SDSS-J0100-2802_mazzucchelli23__log_lambda_l1350,XQR30-SDSS-J0100-2802_mazzucchelli23,,log_lambda_l1350,47.58,0.01,0.01,detection,log10(erg/s),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-SDSS-J0100-2802_mazzucchelli23__log_lambda_l3000,XQR30-SDSS-J0100-2802_mazzucchelli23,,log_lambda_l3000,47.44,0.04,0.04,detection,log10(erg/s),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-SDSS-J0100-2802_mazzucchelli23__log_mbh_civ_coatman_corrected,XQR30-SDSS-J0100-2802_mazzucchelli23,,log_mbh_civ_coatman_corrected,9.82,0.22,0.45,detection,log10(Msun),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-SDSS-J0100-2802_mazzucchelli23__edd_ratio_civ,XQR30-SDSS-J0100-2802_mazzucchelli23,,edd_ratio_civ,2.94,1.48,1.48,detection,dimensionless,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-VST-ATLAS-J025-33_mazzucchelli23__fwhm_civ_reported,XQR30-VST-ATLAS-J025-33_mazzucchelli23,,fwhm_civ_reported,6408.0,962.0,962.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-VST-ATLAS-J025-33_mazzucchelli23__fwhm_mgii,XQR30-VST-ATLAS-J025-33_mazzucchelli23,,fwhm_mgii,3302.0,768.0,768.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-VST-ATLAS-J025-33_mazzucchelli23__civ_blueshift,XQR30-VST-ATLAS-J025-33_mazzucchelli23,,civ_blueshift,2461.0,251.0,251.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-VST-ATLAS-J025-33_mazzucchelli23__log_lambda_l1350,XQR30-VST-ATLAS-J025-33_mazzucchelli23,,log_lambda_l1350,47.03,0.01,0.01,detection,log10(erg/s),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-VST-ATLAS-J025-33_mazzucchelli23__log_lambda_l3000,XQR30-VST-ATLAS-J025-33_mazzucchelli23,,log_lambda_l3000,46.95,0.02,0.02,detection,log10(erg/s),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-VST-ATLAS-J025-33_mazzucchelli23__log_mbh_civ_coatman_corrected,XQR30-VST-ATLAS-J025-33_mazzucchelli23,,log_mbh_civ_coatman_corrected,9.51,0.13,0.2,detection,log10(Msun),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-VST-ATLAS-J025-33_mazzucchelli23__edd_ratio_civ,XQR30-VST-ATLAS-J025-33_mazzucchelli23,,edd_ratio_civ,0.88,0.73,0.73,detection,dimensionless,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-ULAS-J0148-0600_mazzucchelli23__fwhm_civ_reported,XQR30-ULAS-J0148-0600_mazzucchelli23,,fwhm_civ_reported,5811.0,368.0,368.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-ULAS-J0148-0600_mazzucchelli23__fwhm_mgii,XQR30-ULAS-J0148-0600_mazzucchelli23,,fwhm_mgii,4741.0,473.0,473.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-ULAS-J0148-0600_mazzucchelli23__civ_blueshift,XQR30-ULAS-J0148-0600_mazzucchelli23,,civ_blueshift,2906.0,129.0,129.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-ULAS-J0148-0600_mazzucchelli23__log_lambda_l1350,XQR30-ULAS-J0148-0600_mazzucchelli23,,log_lambda_l1350,46.85,0.01,0.01,detection,log10(erg/s),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-ULAS-J0148-0600_mazzucchelli23__log_lambda_l3000,XQR30-ULAS-J0148-0600_mazzucchelli23,,log_lambda_l3000,46.74,0.04,0.04,detection,log10(erg/s),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-ULAS-J0148-0600_mazzucchelli23__log_mbh_civ_coatman_corrected,XQR30-ULAS-J0148-0600_mazzucchelli23,,log_mbh_civ_coatman_corrected,9.23,0.06,0.07,detection,log10(Msun),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-ULAS-J0148-0600_mazzucchelli23__edd_ratio_civ,XQR30-ULAS-J0148-0600_mazzucchelli23,,edd_ratio_civ,0.7,0.26,0.26,detection,dimensionless,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-PSO-J036-03_mazzucchelli23__fwhm_civ_reported,XQR30-PSO-J036-03_mazzucchelli23,,fwhm_civ_reported,10131.0,329.0,329.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-PSO-J036-03_mazzucchelli23__fwhm_mgii,XQR30-PSO-J036-03_mazzucchelli23,,fwhm_mgii,3872.0,367.0,367.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-PSO-J036-03_mazzucchelli23__civ_blueshift,XQR30-PSO-J036-03_mazzucchelli23,,civ_blueshift,3727.0,135.0,135.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-PSO-J036-03_mazzucchelli23__log_lambda_l1350,XQR30-PSO-J036-03_mazzucchelli23,,log_lambda_l1350,46.82,0.02,0.02,detection,log10(erg/s),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-PSO-J036-03_mazzucchelli23__log_lambda_l3000,XQR30-PSO-J036-03_mazzucchelli23,,log_lambda_l3000,46.79,0.04,0.05,detection,log10(erg/s),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-PSO-J036-03_mazzucchelli23__log_mbh_civ_coatman_corrected,XQR30-PSO-J036-03_mazzucchelli23,,log_mbh_civ_coatman_corrected,9.55,0.04,0.05,detection,log10(Msun),published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-PSO-J036-03_mazzucchelli23__edd_ratio_civ,XQR30-PSO-J036-03_mazzucchelli23,,edd_ratio_civ,0.51,0.32,0.32,detection,dimensionless,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-WISEA-J0439-1634_mazzucchelli23__fwhm_civ_reported,XQR30-WISEA-J0439-1634_mazzucchelli23,,fwhm_civ_reported,5352.0,110.0,110.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
v7.1-accreting-atlas-catalogue,XQR30-WISEA-J0439-1634_mazzucchelli23__fwhm_mgii,XQR30-WISEA-J0439-1634_mazzucchelli23,,fwhm_mgii,3329.0,295.0,295.0,detection,km/s,published_spectral_fit_propagation,Mazzucchelli et al. (2023) Table 1
