science_release,input_catalogue_release,physical_object_id,object_id,object_class,source_key,redshift,quality_flag,evidence_status,mass_comparability_group,growth_ranking_eligible_flag,primary_growth_ranking_flag,growth_ranking_eligibility_reason,source_caveat_tags,rank_global_navigation,rank_within_object_class,growth_pressure_tier,growth_pressure_score_0_100,required_fedd_seed1e2,required_log_mseed_fedd0p3,systematic_envelope_available_flag,required_fedd_seed1e2_systematic_low,required_fedd_seed1e2_systematic_high,edd_ratio_consistency_flag,edd_ratio_log_residual_dex,uncertainty_pressure_tier,prob_required_fedd_seed1e2_gt_1,required_fedd_seed1e2_p16,required_fedd_seed1e2_p50,required_fedd_seed1e2_p84,followup_priority_category,most_needed_followup,followup_value_score_0_100,rank_followup_global_navigation,rank_followup_within_object_class,global_rank_policy
v3-shared-science,v3-dataset-catalogue,HZA-RUBIES-UDS-807469,RUBIES-UDS-807469,broad_line_agn,taylor24_ceers_rubies_blagn,6.778,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,21,20,medium,59.3788636079503,0.8995229948944198,5.6190401810226085,True,0.8166939898396851,0.9823519999491548,not_evaluable,,likely_high_pressure,0.0,0.8811286169587222,0.8997629605104518,0.9209199719371269,E_comparison_anchor,retain as a within-class comparison anchor,53.56273181647702,44,43,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-UNCOVER-45924,UNCOVER-45924,broad_line_agn,greene24_uncover_blagn,4.46,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,canonical_numeric_mass_only,23,22,medium,58.69872021279817,0.6356642984826961,5.643564165958349,False,,,,,likely_high_pressure,0.0,0.6266556829846854,0.6356855310806222,0.6447814224523838,E_comparison_anchor,retain as a within-class comparison anchor,53.52192321276789,45,44,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-RUBIES-UDS-139709,RUBIES-UDS-139709,broad_line_agn,taylor24_ceers_rubies_blagn,5.685,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,25,24,medium,55.06849887950944,0.7544645467223257,5.541917968626264,True,0.6903093981915155,0.8186196952531356,not_evaluable,,likely_high_pressure,0.0,0.7453936326336014,0.7545337965335424,0.7634588919230654,E_comparison_anchor,retain as a within-class comparison anchor,53.304109932770565,46,45,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-RUBIES-UDS-50716,RUBIES-UDS-50716,broad_line_agn,kocevski25_lrd_blagn,6.17,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,canonical_numeric_mass_only,26,25,medium,51.78785122549259,0.7963605301636215,5.4405398343137925,True,0.7242264241705398,0.8684946361567033,,,likely_high_pressure,0.0,0.7804539541441695,0.7962591283369533,0.8118750364456638,E_comparison_anchor,retain as a within-class comparison anchor,53.10727107352955,47,46,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-DC-536534,DC_536534,broad_line_agn,ren25_alpine_cristal_jwst_blagn_candidates,5.6886,robust,probable,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,table1_flux_is_dust_corrected;formal_mbh_errors_exclude_0p4dex_virial_systematic;most_robust_candidate;stable_narrow_broad_outflow_fit;psf_like_broad_component;heii_detected_gt3sigma;minor_merger_or_tidal_feature,27,26,medium,51.57180751121678,0.7422978921291817,5.44401061031407,True,0.6909277957880617,0.7936679884703015,consistent,-0.009629454882438,likely_high_pressure,0.0,0.7348450033636439,0.7425150279930678,0.7502168077872352,E_comparison_anchor,retain as a within-class comparison anchor,53.094308450673005,48,47,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-GOODS-N-12839,GOODS-N-12839,broad_line_agn,matthee23_eiger_fresco_blagn,5.241,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,30,29,medium,49.66178080837816,0.6883071405476705,5.3905298626345886,True,0.631043651317415,0.7455706297779261,not_evaluable,,likely_high_pressure,0.0,0.6813398284754817,0.6882558097734717,0.6952071140477617,E_comparison_anchor,retain as a within-class comparison anchor,52.97970684850269,49,48,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-SKYFIRE-23289,SKYFIRE-23289,broad_line_agn,skyfire26_ceers_blagn,5.9343,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,canonical_numeric_mass_only,32,31,medium,46.802829716704565,0.7515273436376569,5.310479232067728,True,0.683330669986327,0.819724017288987,,,likely_high_pressure,0.0,0.7474570698963994,0.751527649043194,0.7555735811992016,E_comparison_anchor,retain as a within-class comparison anchor,52.80816978300227,50,49,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-RUBIES-UDS-172350,RUBIES-UDS-172350,broad_line_agn,taylor24_ceers_rubies_blagn,5.58,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,33,32,medium,45.70091490751154,0.7098892624248124,5.279625617410323,True,0.6473990104507973,0.7723795143988277,not_evaluable,,likely_high_pressure,0.0,0.7051118607485313,0.7099004469332525,0.7149016366715908,E_comparison_anchor,retain as a within-class comparison anchor,52.74205489445069,51,50,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-THRILS-25501,THRILS-25501,broad_line_agn,davis26_thrils_blagn,6.57,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;fwhm_not_tabulated;previous_rubies_spectrum_no_reported_broad_detection;source_extreme_eelg_row_assignments_internally_inconsistent,44,43,medium,36.63723658288308,0.7259668389945969,4.693219147162384,True,0.6468854839842922,0.8050481940049018,not_evaluable,,lower_pressure,0.0,0.6930705842228222,0.725813514992559,0.758702935016733,E_comparison_anchor,retain as a within-class comparison anchor,52.19823419497298,52,51,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-SKYFIRE-92141,SKYFIRE-92141,broad_line_agn,skyfire26_ceers_blagn,6.1365,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,canonical_numeric_mass_only,49,48,medium,34.793304887375996,0.714243658648512,4.894076596448031,True,0.6426761577819277,0.7858111595150963,,,lower_pressure,0.0,0.6944146910785672,0.7143030307509683,0.7315032365487059,E_comparison_anchor,retain as a within-class comparison anchor,52.08759829324256,53,52,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-CEERS-2782,RUBIES-EGS-50052,broad_line_agn,taylor24_ceers_rubies_blagn,5.24,robust,probable,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust;duplicate_observation;possible_outflow_contribution;source_preferred_duplicate_measurement,51,50,low,34.27998488577171,0.6388921781959334,4.959839576801608,True,0.5816437751317817,0.6961405812600852,not_evaluable,,lower_pressure,0.0,0.6354883118591406,0.6388708751091241,0.6423420753876061,F_context,retain for catalogue context; no priority claim,32.0567990931463,54,53,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-SKYFIRE-2086,SKYFIRE-2086,broad_line_agn,skyfire26_ceers_blagn,5.4806,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,canonical_numeric_mass_only,52,51,low,34.22615652972441,0.6605278424512901,4.958332382832284,True,0.5995935396421306,0.7214621452604498,,,lower_pressure,0.0,0.6545874428715583,0.6605996473066291,0.6668132530310261,F_context,retain for catalogue context; no priority claim,32.05356939178346,55,54,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-GOODS-N-4014,GOODS-N-4014,broad_line_agn,matthee23_eiger_fresco_blagn,5.228,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,54,53,low,33.9833800731075,0.6368735258141983,4.95153464204701,True,0.5798060055799512,0.6939410460484455,not_evaluable,,lower_pressure,0.0,0.6277403307009777,0.6367705991660146,0.6459443663531043,F_context,retain for catalogue context; no priority claim,32.03900280438645,56,55,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-SKYFIRE-21749,SKYFIRE-21749,broad_line_agn,skyfire26_ceers_blagn,5.7958,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,canonical_numeric_mass_only,55,54,low,33.75227075742737,0.6883708867923125,4.945063581207966,True,0.6224349780957309,0.7543067954888942,,,lower_pressure,0.0,0.6831906727545214,0.688447316287911,0.6937848810236205,F_context,retain for catalogue context; no priority claim,32.025136245445644,57,56,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-SKYFIRE-299,SKYFIRE-299,broad_line_agn,skyfire26_ceers_blagn,5.6229,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,canonical_numeric_mass_only,56,55,low,33.40619769972315,0.6708423509452065,4.935373535592248,True,0.607674521289349,0.7340101806010638,,,lower_pressure,0.0,0.667084612892223,0.6707887381079756,0.6745486656280223,F_context,retain for catalogue context; no priority claim,32.00437186198339,58,57,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-SKYFIRE-1090,SKYFIRE-1090,broad_line_agn,skyfire26_ceers_blagn,6.229,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,canonical_numeric_mass_only,57,56,low,33.114867286832485,0.6918824074419898,4.679073448411138,True,0.6187447322367055,0.7650200826472741,,,lower_pressure,0.0,0.6790374039278031,0.6920695334947076,0.7034545368258877,F_context,retain for catalogue context; no priority claim,31.986892037209948,59,58,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-CEERS-746,CEERS-746,broad_line_agn,taylor24_ceers_rubies_blagn,5.623,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,59,58,low,32.69403819299052,0.668332393394149,4.9154330694037345,True,0.6051629800298626,0.7315018067584352,not_evaluable,,lower_pressure,0.0,0.6506747308036249,0.6681591422207335,0.6882878808531718,F_context,retain for catalogue context; no priority claim,31.96164229157943,60,59,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-RUBIES-UDS-29813,RUBIES-UDS-29813,broad_line_agn,taylor24_ceers_rubies_blagn,5.44,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,60,59,low,32.23637437660409,0.6500812153876583,4.902618482544915,True,0.5897768354815675,0.7103855952937491,not_evaluable,,lower_pressure,0.0,0.6392669650647028,0.6501276776390058,0.6608724828392716,F_context,retain for catalogue context; no priority claim,31.934182462596244,61,60,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-GN-61888,GN-61888,broad_line_agn,juodzbalis25_jades_blagn,5.874,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,,61,60,low,31.45438949048337,0.6774526738858004,4.808109776100934,True,0.6371281099640266,0.7177772378075741,consistent,0.015643050220866,lower_pressure,0.0,0.6354049079171885,0.678258411690768,0.7212184143465198,F_context,retain for catalogue context; no priority claim,31.887263369429,62,61,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-J2002M3013-BHAE-1,J2002M3013-BHAE-1,broad_line_agn,lin24_aspire_blagn,4.9461,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;nominal_mass_and_lbol_uncorrected_for_dust,62,61,low,31.227072390651937,0.6040960093951534,4.874358026938254,True,0.5511979350172942,0.6569940837730128,not_evaluable,,lower_pressure,0.0,0.5957213957686996,0.6042136542410046,0.6126941620654125,F_context,retain for catalogue context; no priority claim,31.873624343439115,63,62,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-GOODS-N-13733,GOODS-N-13733,broad_line_agn,matthee23_eiger_fresco_blagn,5.236,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,63,62,low,30.96698859075819,0.6279250940567935,4.867075680541229,True,0.5707370162738433,0.6851131718397437,not_evaluable,,lower_pressure,0.0,0.6166255158235359,0.6279061933048393,0.6392016213095438,F_context,retain for catalogue context; no priority claim,31.858019315445492,64,63,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-SKYFIRE-44039,SKYFIRE-44039,broad_line_agn,skyfire26_ceers_blagn,5.9128,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,canonical_numeric_mass_only,64,63,low,30.744474226037454,0.6689336907124495,4.719018522262218,True,0.601090517212201,0.7367768642126977,,,lower_pressure,0.0,0.6448581223034061,0.668897364218713,0.6894280321920592,F_context,retain for catalogue context; no priority claim,31.844668453562246,65,64,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-RUBIES-EGS-37124,RUBIES-EGS-37124,broad_line_agn,taylor24_ceers_rubies_blagn,5.682,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,65,64,low,30.345947477906094,0.6641513697348731,4.840171956552086,True,0.6000440946639393,0.7282586448058067,not_evaluable,,lower_pressure,0.0,0.6499072956259151,0.6643499751846178,0.6794126024787358,F_context,retain for catalogue context; no priority claim,31.820756848674364,66,65,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-RUBIES-UDS-19521,RUBIES-UDS-19521,broad_line_agn,taylor24_ceers_rubies_blagn,5.669,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,66,65,low,30.167026909881468,0.6620043229185776,4.83258330466955,True,0.5981042917488306,0.7259043540883244,not_evaluable,,lower_pressure,0.0,0.6290832258695161,0.6619211233922617,0.6899393222750099,F_context,retain for catalogue context; no priority claim,31.810021614592888,67,66,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-RUBIES-EGS-42232,RUBIES-EGS-42232,broad_line_agn,taylor24_ceers_rubies_blagn,4.954,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,67,66,low,30.01775591502666,0.6011656815933784,4.8404971656207465,True,0.548152834892022,0.6541785282947344,not_evaluable,,lower_pressure,0.0,0.5980706793107994,0.6012090191072672,0.6053460581607673,F_context,retain for catalogue context; no priority claim,31.8010653549016,68,67,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-SKYFIRE-25941,SKYFIRE-25941,broad_line_agn,skyfire26_ceers_blagn,5.9469,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,canonical_numeric_mass_only,68,67,low,29.837430026172306,0.6580491603140677,4.617154712709764,True,0.5896448816951416,0.7264534389329936,,,lower_pressure,0.0,0.6234781455973935,0.6575351592071699,0.6849391944621448,F_context,retain for catalogue context; no priority claim,31.79024580157034,69,68,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-GN-1093,GN-1093,broad_line_agn,juodzbalis25_jades_blagn,5.594,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,,69,68,low,28.72239856634876,0.6446687827961851,4.748074035612936,True,0.6070422001427113,0.682295365449659,consistent,-0.0004482088348115,lower_pressure,0.0,0.6032726362552971,0.6447881728953027,0.6865766418518238,F_context,retain for catalogue context; no priority claim,31.723343913980926,70,69,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-J1120-14389,J1120-14389,broad_line_agn,matthee23_eiger_fresco_blagn,4.897,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,70,69,low,27.70511733900813,0.5897176795115445,4.7757432854922275,True,0.5375302742450362,0.6419050847780529,not_evaluable,,lower_pressure,0.0,0.5825408940240824,0.5897905036770674,0.5967999713221325,F_context,retain for catalogue context; no priority claim,31.662307040340487,71,70,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-RUBIES-EGS-926125,RUBIES-EGS-926125,broad_line_agn,taylor24_ceers_rubies_blagn,5.284,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,71,70,low,27.498358071484137,0.620838400608624,4.769954026001556,True,0.562924370701103,0.6787524305161449,not_evaluable,,lower_pressure,0.0,0.6151078011252515,0.6207863827704054,0.6266559227628699,F_context,retain for catalogue context; no priority claim,31.64990148428905,72,71,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-J1120-7546,J1120-7546,broad_line_agn,matthee23_eiger_fresco_blagn,4.967,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,72,71,low,26.44841448589735,0.5916059218319842,4.740555605605126,True,0.5384039504442159,0.6448078932197525,not_evaluable,,lower_pressure,0.0,0.5802780153163104,0.5916592929795963,0.6032705657503049,F_context,retain for catalogue context; no priority claim,31.58690486915384,73,72,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-SKYFIRE-26079,SKYFIRE-26079,broad_line_agn,skyfire26_ceers_blagn,5.0015,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,canonical_numeric_mass_only,73,72,low,25.60667710137965,0.5918339712845242,4.71698695883863,True,0.5381285292441863,0.6455394133248622,,,lower_pressure,0.0,0.5874603711675542,0.5917885657269549,0.5961417741372231,F_context,retain for catalogue context; no priority claim,31.53640062608278,74,73,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-CEERS-672,CEERS-672,broad_line_agn,taylor24_ceers_rubies_blagn,5.666,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,74,73,low,25.54970074776277,0.6065964089731533,4.400826844800745,True,0.5427441553970318,0.6704486625492746,not_evaluable,,lower_pressure,0.0,0.5742846901643798,0.6066529268699372,0.6434598522907518,F_context,retain for catalogue context; no priority claim,31.532982044865765,75,74,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-GS-159717,GS-159717,broad_line_agn,juodzbalis25_jades_blagn,5.077,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,,75,74,low,25.126132577281673,0.5963891513943026,4.703531712163887,True,0.5635000437806462,0.6292782590079591,consistent,-0.0098458582656313,lower_pressure,0.0,0.5635535357060774,0.5958217567422337,0.6291643788587741,F_context,retain for catalogue context; no priority claim,31.5075679546369,76,75,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-SKYFIRE-20952,SKYFIRE-20952,broad_line_agn,skyfire26_ceers_blagn,5.2802,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,canonical_numeric_mass_only,76,75,low,25.04578221748522,0.6005493866098226,4.597373923417919,True,0.542692990982672,0.6584057822369731,,,lower_pressure,0.0,0.5925758053872723,0.600561328538773,0.6086805379995428,F_context,retain for catalogue context; no priority claim,31.502746933049114,77,76,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-SKYFIRE-1867,SKYFIRE-1867,broad_line_agn,skyfire26_ceers_blagn,5.4457,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,canonical_numeric_mass_only,77,76,low,24.723258597448734,0.5966791031693848,4.456252886806242,True,0.5362864813911069,0.6570717249476624,,,lower_pressure,0.0,0.582481909424072,0.5970366646258334,0.6101884519779603,F_context,retain for catalogue context; no priority claim,31.483395515846922,78,77,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-DC-519281,DC_519281,broad_line_agn,ren25_alpine_cristal_jwst_blagn_candidates,5.5759,tentative,candidate,virial_balmer_single_epoch,True,False,eligible_numeric_mass_with_resolved_identity_and_lensing,table1_flux_is_dust_corrected;formal_mbh_errors_exclude_0p4dex_virial_systematic;intermediate_width_component;oiii_outflow_detected;flux_ratio_and_kinematics_favor_blr;complex_gas_kinematics_may_mimic_blr,78,77,low,24.316292271660718,0.5917955072599286,4.33714296145302,True,0.5418549581240697,0.6417360563957877,consistent,0.0003705451175633,lower_pressure,0.0,0.5780058432915647,0.5916421946229147,0.605263437751336,F_context,retain for catalogue context; no priority claim,31.458977536299642,79,78,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-RUBIES-UDS-970351,RUBIES-UDS-970351,broad_line_agn,taylor24_ceers_rubies_blagn,5.282,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,79,78,low,24.29761151148394,0.5915713381378073,4.518596561108432,True,0.5336876455607223,0.649455030714892,not_evaluable,,lower_pressure,0.0,0.5719216405686854,0.5918734228667858,0.611410399914713,F_context,retain for catalogue context; no priority claim,31.457856690689034,80,79,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-THRILS-40467,THRILS-40467,broad_line_agn,davis26_thrils_blagn,5.27,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;previous_rubies_spectrum_no_reported_broad_detection;narrow_halpha_dominated;source_extreme_eelg_row_assignments_internally_inconsistent,80,79,low,24.23889649444019,0.5908667579332822,4.520429150266332,True,0.5331649261038601,0.6485685897627044,not_evaluable,,lower_pressure,0.0,0.5885253031908767,0.5908411480094634,0.5931548700496869,F_context,retain for catalogue context; no priority claim,31.45433378966641,81,80,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-SKYFIRE-83652,SKYFIRE-83652,broad_line_agn,skyfire26_ceers_blagn,5.6669,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,canonical_numeric_mass_only,81,80,low,23.96438180877864,0.5875725817053437,4.25135398933226,True,0.5237059967373715,0.6514391666733157,,,lower_pressure,0.0,0.5723846547650004,0.5875826522008611,0.6004913008812401,F_context,retain for catalogue context; no priority claim,31.437862908526718,82,81,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-THRILS-49400,THRILS-49400,broad_line_agn,davis26_thrils_blagn,5.11,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;fwhm_not_tabulated;previous_ceers_spectrum_no_reported_broad_detection;source_extreme_eelg_row_assignments_internally_inconsistent,82,81,low,23.482877536447425,0.5817945304373691,4.5477022428971186,True,0.5264908678482654,0.6370981930264723,not_evaluable,,lower_pressure,0.0,0.5784646872414956,0.5817952927674193,0.5850887811414374,F_context,retain for catalogue context; no priority claim,31.408972652186847,83,82,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-GOODS-N-14409,GOODS-N-14409,broad_line_agn,matthee23_eiger_fresco_blagn,5.139,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,83,82,low,23.396266723787903,0.5807552006854548,4.5186767055116865,True,0.5250205365121866,0.6364898648587229,not_evaluable,,lower_pressure,0.0,0.5650950028261379,0.580996731925076,0.5964101630641829,F_context,retain for catalogue context; no priority claim,31.403776003427275,84,83,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-J0100-2017,J0100-2017,broad_line_agn,matthee23_eiger_fresco_blagn,4.938,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,84,83,low,22.854337972319094,0.5742520556678291,4.598042389413726,True,0.5214715358454185,0.6270325754902399,not_evaluable,,lower_pressure,0.0,0.5629668018930261,0.5743784447240771,0.5858392436324912,F_context,retain for catalogue context; no priority claim,31.371260278339147,85,84,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-J0148-4214,J0148-4214,broad_line_agn,matthee23_eiger_fresco_blagn,5.019,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,85,84,low,22.846035912089654,0.5741524309450758,4.540250383033429,True,0.5201907363073807,0.6281141255827709,not_evaluable,,lower_pressure,0.0,0.5630357693546437,0.5740844378824453,0.5849619534265248,F_context,retain for catalogue context; no priority claim,31.37076215472538,86,85,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-RUBIES-UDS-59971,RUBIES-UDS-59971,broad_line_agn,kocevski25_lrd_blagn,5.365,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,canonical_numeric_mass_only,86,85,low,22.615136281538685,0.5713816353784642,4.2940417012348835,True,0.512232397761646,0.6305308729952823,,,lower_pressure,0.0,0.5473787015907022,0.5711698861375099,0.5951798418137749,F_context,retain for catalogue context; no priority claim,31.356908176892322,87,86,navigation_only_no_cross_class_demographic_inference
v3-shared-science,v3-dataset-catalogue,HZA-SKYFIRE-3519,SKYFIRE-3519,broad_line_agn,skyfire26_ceers_blagn,5.0885,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,canonical_numeric_mass_only,87,86,low,22.378888942853877,0.5685466673142465,4.44199174814135,True,0.5135614963941068,0.6235318382343865,,,lower_pressure,0.0,0.5610313833931303,0.5685413811297285,0.5749986525971693,F_context,retain for catalogue context; no priority claim,31.342733336571232,88,87,navigation_only_no_cross_class_demographic_inference
