science_release,input_catalogue_release,physical_object_id,object_id,object_class,source_key,redshift,quality_flag,evidence_status,mass_comparability_group,growth_ranking_eligible_flag,primary_growth_ranking_flag,growth_ranking_eligibility_reason,source_caveat_tags,rank_global_navigation,rank_within_object_class,growth_pressure_tier,growth_pressure_score_0_100,required_fedd_seed1e2,required_log_mseed_fedd0p3,systematic_envelope_available_flag,required_fedd_seed1e2_systematic_low,required_fedd_seed1e2_systematic_high,edd_ratio_consistency_flag,edd_ratio_log_residual_dex,uncertainty_pressure_tier,prob_required_fedd_seed1e2_gt_1,required_fedd_seed1e2_p16,required_fedd_seed1e2_p50,required_fedd_seed1e2_p84,followup_priority_category,most_needed_followup,followup_value_score_0_100,rank_followup_global_navigation,rank_followup_within_object_class,global_rank_policy
v2-shared-science,v2-dataset-catalogue,HZA-RUBIES-UDS-63166,RUBIES-UDS-63166,broad_line_agn,kocevski25_lrd_blagn,6.518,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,canonical_numeric_mass_only,15,15,medium,68.92299964287133,0.9097711247723749,5.900835990000397,True,0.831612093434542,0.9879301561102076,,,likely_high_pressure,0.0002,0.8831885234049456,0.9097557919245463,0.9355713148434623,E_comparison_anchor,retain as a within-class comparison anchor,54.13577997857228,44,44,navigation_only_no_cross_class_demographic_inference
v2-shared-science,v2-dataset-catalogue,HZA-GDN-4762-33609,GDN_4762_33609,broad_line_agn,baccus26_nirspec_blagn,7.1883,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,canonical_numeric_mass_only,19,19,medium,64.25377605604051,0.9756014738928815,5.732560929569134,True,0.8851004095243397,1.0661025382614235,,,likely_high_pressure,0.0,0.971290340744093,0.9756190246212418,0.9794853826463064,E_comparison_anchor,retain as a within-class comparison anchor,53.85522656336243,45,45,navigation_only_no_cross_class_demographic_inference
v2-shared-science,v2-dataset-catalogue,HZA-RUBIES-4233-925921,RUBIES_4233_925921,broad_line_agn,baccus26_nirspec_blagn,6.9448,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,canonical_numeric_mass_only,20,20,medium,62.74095051454427,0.9363391404819448,5.7038378144072395,True,0.8504364670432342,1.0222418139206555,,,likely_high_pressure,0.0,0.9311321159797146,0.9362924042184619,0.9412288227878107,E_comparison_anchor,retain as a within-class comparison anchor,53.764457030872656,46,46,navigation_only_no_cross_class_demographic_inference
v2-shared-science,v2-dataset-catalogue,HZA-RUBIES-4233-42803,RUBIES_4233_42803,broad_line_agn,baccus26_nirspec_blagn,7.1522,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,canonical_numeric_mass_only,21,21,medium,62.65525205058584,0.9627727034303004,5.689823857416403,True,0.8729618169162797,1.0525835899443208,,,likely_high_pressure,0.0,0.9533892631476418,0.9626666009337608,0.971330714352672,E_comparison_anchor,retain as a within-class comparison anchor,53.75931512303515,47,47,navigation_only_no_cross_class_demographic_inference
v2-shared-science,v2-dataset-catalogue,HZA-J0647-1045,J0647-1045,broad_line_agn,killi24_j0647_lrd_blagn,4.5319,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,canonical_numeric_mass_only,23,23,medium,61.12911181911079,0.6492315341488548,5.711615130935102,True,0.6021857708047351,0.696277297492975,,,likely_high_pressure,0.0,0.6464798883394094,0.6492280775968883,0.6519725914630952,E_comparison_anchor,retain as a within-class comparison anchor,53.66774670914665,48,48,navigation_only_no_cross_class_demographic_inference
v2-shared-science,v2-dataset-catalogue,HZA-RUBIES-EGS-42046,RUBIES-EGS-42046,broad_line_agn,taylor24_ceers_rubies_blagn,5.276,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust;halpha_absorption_component_fit,24,24,medium,60.875632510651556,0.7281883631027115,5.704517710298243,True,0.6703956358723376,0.7859810903330854,not_evaluable,,likely_high_pressure,0.0,0.7258185022173489,0.728152680167934,0.7304466341652252,E_comparison_anchor,retain as a within-class comparison anchor,53.65253795063909,49,49,navigation_only_no_cross_class_demographic_inference
v2-shared-science,v2-dataset-catalogue,HZA-RUBIES-UDS-807469,RUBIES-UDS-807469,broad_line_agn,taylor24_ceers_rubies_blagn,6.778,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,25,25,medium,59.3788636079503,0.8995229948944198,5.6190401810226085,True,0.8166939898396851,0.9823519999491548,not_evaluable,,likely_high_pressure,0.0,0.8811286169587222,0.8997629605104518,0.9209199719371269,E_comparison_anchor,retain as a within-class comparison anchor,53.56273181647702,50,50,navigation_only_no_cross_class_demographic_inference
v2-shared-science,v2-dataset-catalogue,HZA-UNCOVER-45924,UNCOVER-45924,broad_line_agn,greene24_uncover_blagn,4.46,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,canonical_numeric_mass_only,27,27,medium,58.69872021279817,0.6356642984826961,5.643564165958349,False,,,,,likely_high_pressure,0.0,0.6266556829846854,0.6356855310806222,0.6447814224523838,E_comparison_anchor,retain as a within-class comparison anchor,53.52192321276789,51,51,navigation_only_no_cross_class_demographic_inference
v2-shared-science,v2-dataset-catalogue,HZA-RUBIES-UDS-139709,RUBIES-UDS-139709,broad_line_agn,taylor24_ceers_rubies_blagn,5.685,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,29,29,medium,55.06849887950944,0.7544645467223257,5.541917968626264,True,0.6903093981915155,0.8186196952531356,not_evaluable,,likely_high_pressure,0.0,0.7453936326336014,0.7545337965335424,0.7634588919230654,E_comparison_anchor,retain as a within-class comparison anchor,53.304109932770565,52,52,navigation_only_no_cross_class_demographic_inference
v2-shared-science,v2-dataset-catalogue,HZA-RUBIES-UDS-50716,RUBIES-UDS-50716,broad_line_agn,kocevski25_lrd_blagn,6.17,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,canonical_numeric_mass_only,30,30,medium,51.78785122549259,0.7963605301636215,5.4405398343137925,True,0.7242264241705398,0.8684946361567033,,,likely_high_pressure,0.0,0.7804539541441695,0.7962591283369533,0.8118750364456638,E_comparison_anchor,retain as a within-class comparison anchor,53.10727107352955,53,53,navigation_only_no_cross_class_demographic_inference
v2-shared-science,v2-dataset-catalogue,HZA-DC-536534,DC_536534,broad_line_agn,ren25_alpine_cristal_jwst_blagn_candidates,5.6886,robust,probable,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,table1_flux_is_dust_corrected;formal_mbh_errors_exclude_0p4dex_virial_systematic;most_robust_candidate;stable_narrow_broad_outflow_fit;psf_like_broad_component;heii_detected_gt3sigma;minor_merger_or_tidal_feature,31,31,medium,51.57180751121678,0.7422978921291817,5.44401061031407,True,0.6909277957880617,0.7936679884703015,consistent,-0.009629454882438,likely_high_pressure,0.0,0.7348450033636439,0.7425150279930678,0.7502168077872352,E_comparison_anchor,retain as a within-class comparison anchor,53.094308450673005,54,54,navigation_only_no_cross_class_demographic_inference
v2-shared-science,v2-dataset-catalogue,HZA-GOODS-N-12839,GOODS-N-12839,broad_line_agn,matthee23_eiger_fresco_blagn,5.241,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,34,34,medium,49.66178080837816,0.6883071405476705,5.3905298626345886,True,0.631043651317415,0.7455706297779261,not_evaluable,,likely_high_pressure,0.0,0.6813398284754817,0.6882558097734717,0.6952071140477617,E_comparison_anchor,retain as a within-class comparison anchor,52.97970684850269,55,55,navigation_only_no_cross_class_demographic_inference
v2-shared-science,v2-dataset-catalogue,HZA-BLUEJAY-1810-19945,BLUEJAY_1810_19945,broad_line_agn,baccus26_nirspec_blagn,6.9894,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,canonical_numeric_mass_only,36,36,medium,48.5351513911,0.8586762166931999,5.220593768488429,True,0.7719412453100486,0.9454111880763514,,,likely_high_pressure,0.0,0.8525601592900212,0.8586935031250722,0.8637583632021832,E_comparison_anchor,retain as a within-class comparison anchor,52.912109083466,56,56,navigation_only_no_cross_class_demographic_inference
v2-shared-science,v2-dataset-catalogue,HZA-SKYFIRE-23289,SKYFIRE-23289,broad_line_agn,skyfire26_ceers_blagn,5.9343,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,canonical_numeric_mass_only,37,37,medium,46.802829716704565,0.7515273436376569,5.310479232067728,True,0.683330669986327,0.819724017288987,,,likely_high_pressure,0.0,0.7474570698963994,0.751527649043194,0.7555735811992016,E_comparison_anchor,retain as a within-class comparison anchor,52.80816978300227,57,57,navigation_only_no_cross_class_demographic_inference
v2-shared-science,v2-dataset-catalogue,HZA-RUBIES-UDS-172350,RUBIES-UDS-172350,broad_line_agn,taylor24_ceers_rubies_blagn,5.58,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,38,38,medium,45.70091490751154,0.7098892624248124,5.279625617410323,True,0.6473990104507973,0.7723795143988277,not_evaluable,,likely_high_pressure,0.0,0.7051118607485313,0.7099004469332525,0.7149016366715908,E_comparison_anchor,retain as a within-class comparison anchor,52.74205489445069,58,58,navigation_only_no_cross_class_demographic_inference
v2-shared-science,v2-dataset-catalogue,HZA-J0226-3325-9556,J0226_3325_9556,broad_line_agn,baccus26_nirspec_blagn,6.5391,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,canonical_numeric_mass_only,48,48,medium,38.64249142907909,0.750771497148949,4.869964782299797,True,0.6722389137651676,0.82930408053273,,,lower_pressure,0.0,0.7450631911466569,0.7507273321278778,0.7565854427055514,E_comparison_anchor,retain as a within-class comparison anchor,52.31854948574475,59,59,navigation_only_no_cross_class_demographic_inference
v2-shared-science,v2-dataset-catalogue,HZA-J0226-3325-10867,J0226_3325_10867,broad_line_agn,baccus26_nirspec_blagn,6.5341,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,canonical_numeric_mass_only,50,50,medium,37.908202489516526,0.7420800298741983,4.817807321481813,True,0.663636052086228,0.8205240076621684,,,lower_pressure,0.0,0.7328391762151841,0.7419907692813958,0.7500914228214103,E_comparison_anchor,retain as a within-class comparison anchor,52.27449214937099,60,60,navigation_only_no_cross_class_demographic_inference
v2-shared-science,v2-dataset-catalogue,HZA-JADES-1181-68797,JADES_1181_68797,broad_line_agn,baccus26_nirspec_blagn,5.0397,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,canonical_numeric_mass_only,51,51,medium,37.707711264228685,0.6316511297950157,5.055815915398403,True,0.5773855688160624,0.6859166907739688,,,likely_high_pressure,0.0,0.6305615907899649,0.6316553784187491,0.6327130545334578,E_comparison_anchor,retain as a within-class comparison anchor,52.26246267585372,61,61,navigation_only_no_cross_class_demographic_inference
v2-shared-science,v2-dataset-catalogue,HZA-THRILS-25501,THRILS-25501,broad_line_agn,davis26_thrils_blagn,6.57,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;fwhm_not_tabulated;previous_rubies_spectrum_no_reported_broad_detection;source_extreme_eelg_row_assignments_internally_inconsistent,54,54,medium,36.63723658288308,0.7259668389945969,4.693219147162384,True,0.6468854839842922,0.8050481940049018,not_evaluable,,lower_pressure,0.0,0.6930705842228222,0.725813514992559,0.758702935016733,E_comparison_anchor,retain as a within-class comparison anchor,52.19823419497298,62,62,navigation_only_no_cross_class_demographic_inference
v2-shared-science,v2-dataset-catalogue,HZA-AURORA-1914-100182,AURORA_1914_100182,broad_line_agn,baccus26_nirspec_blagn,6.7325,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,canonical_numeric_mass_only,55,55,medium,36.59919619438395,0.7216103543326075,4.570757955349986,True,0.639609177703902,0.8036115309613125,,,lower_pressure,0.0,0.7118148047604332,0.7217511605182583,0.7284145677683147,E_comparison_anchor,retain as a within-class comparison anchor,52.19595177166304,63,63,navigation_only_no_cross_class_demographic_inference
v2-shared-science,v2-dataset-catalogue,HZA-SKYFIRE-92141,SKYFIRE-92141,broad_line_agn,skyfire26_ceers_blagn,6.1365,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,canonical_numeric_mass_only,60,60,medium,34.793304887375996,0.714243658648512,4.894076596448031,True,0.6426761577819277,0.7858111595150963,,,lower_pressure,0.0,0.6944146910785672,0.7143030307509683,0.7315032365487059,E_comparison_anchor,retain as a within-class comparison anchor,52.08759829324256,64,64,navigation_only_no_cross_class_demographic_inference
v2-shared-science,v2-dataset-catalogue,HZA-CEERS-2782,RUBIES-EGS-50052,broad_line_agn,taylor24_ceers_rubies_blagn,5.24,robust,probable,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust;duplicate_observation;possible_outflow_contribution;source_preferred_duplicate_measurement,62,62,low,34.27998488577171,0.6388921781959334,4.959839576801608,True,0.5816437751317817,0.6961405812600852,not_evaluable,,lower_pressure,0.0,0.6354883118591406,0.6388708751091241,0.6423420753876061,F_context,retain for catalogue context; no priority claim,32.0567990931463,65,65,navigation_only_no_cross_class_demographic_inference
v2-shared-science,v2-dataset-catalogue,HZA-SKYFIRE-2086,SKYFIRE-2086,broad_line_agn,skyfire26_ceers_blagn,5.4806,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,canonical_numeric_mass_only,63,63,low,34.22615652972441,0.6605278424512901,4.958332382832284,True,0.5995935396421306,0.7214621452604498,,,lower_pressure,0.0,0.6545874428715583,0.6605996473066291,0.6668132530310261,F_context,retain for catalogue context; no priority claim,32.05356939178346,66,66,navigation_only_no_cross_class_demographic_inference
v2-shared-science,v2-dataset-catalogue,HZA-GLIMPSE-46938,GLIMPSE-46938,broad_line_agn,fei26_glimpse_blagn,6.852,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,canonical_numeric_mass_only,64,64,low,34.09014271655192,0.6886337125986229,4.308210962443587,True,0.6381226823346654,0.7391447428625806,,,lower_pressure,0.0,0.6483282021492165,0.6877973449249284,0.7292183916718337,F_context,retain for catalogue context; no priority claim,32.04540856299312,67,67,navigation_only_no_cross_class_demographic_inference
v2-shared-science,v2-dataset-catalogue,HZA-GOODS-N-4014,GOODS-N-4014,broad_line_agn,matthee23_eiger_fresco_blagn,5.228,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,66,66,low,33.9833800731075,0.6368735258141983,4.95153464204701,True,0.5798060055799512,0.6939410460484455,not_evaluable,,lower_pressure,0.0,0.6277403307009777,0.6367705991660146,0.6459443663531043,F_context,retain for catalogue context; no priority claim,32.03900280438645,68,68,navigation_only_no_cross_class_demographic_inference
v2-shared-science,v2-dataset-catalogue,HZA-SKYFIRE-21749,SKYFIRE-21749,broad_line_agn,skyfire26_ceers_blagn,5.7958,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,canonical_numeric_mass_only,67,67,low,33.75227075742737,0.6883708867923125,4.945063581207966,True,0.6224349780957309,0.7543067954888942,,,lower_pressure,0.0,0.6831906727545214,0.688447316287911,0.6937848810236205,F_context,retain for catalogue context; no priority claim,32.025136245445644,69,69,navigation_only_no_cross_class_demographic_inference
v2-shared-science,v2-dataset-catalogue,HZA-GLIMPSE-39803,GLIMPSE-39803,broad_line_agn,fei26_glimpse_blagn,6.103,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,canonical_numeric_mass_only,68,68,low,33.42863928137142,0.6986716713764569,4.807419713050447,True,0.6560697401949656,0.741273602557948,,,lower_pressure,0.0,0.6958267794826561,0.6986507862886171,0.7015068684128598,F_context,retain for catalogue context; no priority claim,32.005718356882284,70,70,navigation_only_no_cross_class_demographic_inference
v2-shared-science,v2-dataset-catalogue,HZA-SKYFIRE-299,SKYFIRE-299,broad_line_agn,skyfire26_ceers_blagn,5.6229,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,canonical_numeric_mass_only,69,69,low,33.40619769972315,0.6708423509452065,4.935373535592248,True,0.607674521289349,0.7340101806010638,,,lower_pressure,0.0,0.667084612892223,0.6707887381079756,0.6745486656280223,F_context,retain for catalogue context; no priority claim,32.00437186198339,71,71,navigation_only_no_cross_class_demographic_inference
v2-shared-science,v2-dataset-catalogue,HZA-SKYFIRE-1090,SKYFIRE-1090,broad_line_agn,skyfire26_ceers_blagn,6.229,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,canonical_numeric_mass_only,70,70,low,33.114867286832485,0.6918824074419898,4.679073448411138,True,0.6187447322367055,0.7650200826472741,,,lower_pressure,0.0,0.6790374039278031,0.6920695334947076,0.7034545368258877,F_context,retain for catalogue context; no priority claim,31.986892037209948,72,72,navigation_only_no_cross_class_demographic_inference
v2-shared-science,v2-dataset-catalogue,HZA-CEERS-746,CEERS-746,broad_line_agn,taylor24_ceers_rubies_blagn,5.623,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,72,72,low,32.69403819299052,0.668332393394149,4.9154330694037345,True,0.6051629800298626,0.7315018067584352,not_evaluable,,lower_pressure,0.0,0.6506747308036249,0.6681591422207335,0.6882878808531718,F_context,retain for catalogue context; no priority claim,31.96164229157943,73,73,navigation_only_no_cross_class_demographic_inference
v2-shared-science,v2-dataset-catalogue,HZA-RUBIES-UDS-29813,RUBIES-UDS-29813,broad_line_agn,taylor24_ceers_rubies_blagn,5.44,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,73,73,low,32.23637437660409,0.6500812153876583,4.902618482544915,True,0.5897768354815675,0.7103855952937491,not_evaluable,,lower_pressure,0.0,0.6392669650647028,0.6501276776390058,0.6608724828392716,F_context,retain for catalogue context; no priority claim,31.934182462596244,74,74,navigation_only_no_cross_class_demographic_inference
v2-shared-science,v2-dataset-catalogue,HZA-GLIMPSE-38548,GLIMPSE-38548,broad_line_agn,fei26_glimpse_blagn,6.508,robust,candidate,virial_balmer_single_epoch,True,False,eligible_numeric_mass_with_resolved_identity_and_lensing,canonical_numeric_mass_only,74,74,low,32.16327402857734,0.6737672883429281,4.39648720497043,True,0.6269778933191137,0.7205566833667424,,,lower_pressure,0.0,0.6114507169780828,0.6735555800884088,0.7136494719671888,F_context,retain for catalogue context; no priority claim,31.92979644171464,75,75,navigation_only_no_cross_class_demographic_inference
v2-shared-science,v2-dataset-catalogue,HZA-GN-61888,GN-61888,broad_line_agn,juodzbalis25_jades_blagn,5.874,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,,75,75,low,31.45438949048337,0.6774526738858004,4.808109776100934,True,0.6371281099640266,0.7177772378075741,consistent,0.015643050220866,lower_pressure,0.0,0.6354049079171885,0.678258411690768,0.7212184143465198,F_context,retain for catalogue context; no priority claim,31.887263369429,76,76,navigation_only_no_cross_class_demographic_inference
v2-shared-science,v2-dataset-catalogue,HZA-GLIMPSE-5536,GLIMPSE-5536,broad_line_agn,fei26_glimpse_blagn,6.222,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,canonical_numeric_mass_only,76,76,low,31.424642052297884,0.6717677046275746,4.5457184522363026,True,0.6279567673692544,0.7155786418858945,,,lower_pressure,0.0,0.6631623466610754,0.6718163966050081,0.6789982636543412,F_context,retain for catalogue context; no priority claim,31.885478523137873,77,77,navigation_only_no_cross_class_demographic_inference
v2-shared-science,v2-dataset-catalogue,HZA-J2002M3013-BHAE-1,J2002M3013-BHAE-1,broad_line_agn,lin24_aspire_blagn,4.9461,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;nominal_mass_and_lbol_uncorrected_for_dust,77,77,low,31.227072390651937,0.6040960093951534,4.874358026938254,True,0.5511979350172942,0.6569940837730128,not_evaluable,,lower_pressure,0.0,0.5957213957686996,0.6042136542410046,0.6126941620654125,F_context,retain for catalogue context; no priority claim,31.873624343439115,78,78,navigation_only_no_cross_class_demographic_inference
v2-shared-science,v2-dataset-catalogue,HZA-GOODS-N-13733,GOODS-N-13733,broad_line_agn,matthee23_eiger_fresco_blagn,5.236,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,78,78,low,30.96698859075819,0.6279250940567935,4.867075680541229,True,0.5707370162738433,0.6851131718397437,not_evaluable,,lower_pressure,0.0,0.6166255158235359,0.6279061933048393,0.6392016213095438,F_context,retain for catalogue context; no priority claim,31.858019315445492,79,79,navigation_only_no_cross_class_demographic_inference
v2-shared-science,v2-dataset-catalogue,HZA-SKYFIRE-44039,SKYFIRE-44039,broad_line_agn,skyfire26_ceers_blagn,5.9128,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,canonical_numeric_mass_only,79,79,low,30.744474226037454,0.6689336907124495,4.719018522262218,True,0.601090517212201,0.7367768642126977,,,lower_pressure,0.0,0.6448581223034061,0.668897364218713,0.6894280321920592,F_context,retain for catalogue context; no priority claim,31.844668453562246,80,80,navigation_only_no_cross_class_demographic_inference
v2-shared-science,v2-dataset-catalogue,HZA-GTO-1215-1472,GTO_1215_1472,broad_line_agn,baccus26_nirspec_blagn,4.5563,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,canonical_numeric_mass_only,80,80,low,30.507618309613953,0.5704743175613973,4.854213312669191,True,0.5230927297240718,0.6178559053987226,,,lower_pressure,0.0,0.5695484113166388,0.5704783841320401,0.5714255877327217,F_context,retain for catalogue context; no priority claim,31.830457098576836,81,81,navigation_only_no_cross_class_demographic_inference
v2-shared-science,v2-dataset-catalogue,HZA-RUBIES-EGS-37124,RUBIES-EGS-37124,broad_line_agn,taylor24_ceers_rubies_blagn,5.682,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,81,81,low,30.345947477906094,0.6641513697348731,4.840171956552086,True,0.6000440946639393,0.7282586448058067,not_evaluable,,lower_pressure,0.0,0.6499072956259151,0.6643499751846178,0.6794126024787358,F_context,retain for catalogue context; no priority claim,31.820756848674364,82,82,navigation_only_no_cross_class_demographic_inference
v2-shared-science,v2-dataset-catalogue,HZA-GLIMPSE-11026,GLIMPSE-11026,broad_line_agn,fei26_glimpse_blagn,5.972,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,canonical_numeric_mass_only,82,82,low,30.169742634969136,0.6620369116196296,4.630363223449587,True,0.62074562815063,0.7033281950886293,,,lower_pressure,0.0,0.6565684312004036,0.6621136434877143,0.6675807123101567,F_context,retain for catalogue context; no priority claim,31.810184558098147,83,83,navigation_only_no_cross_class_demographic_inference
v2-shared-science,v2-dataset-catalogue,HZA-RUBIES-UDS-19521,RUBIES-UDS-19521,broad_line_agn,taylor24_ceers_rubies_blagn,5.669,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,83,83,low,30.167026909881468,0.6620043229185776,4.83258330466955,True,0.5981042917488306,0.7259043540883244,not_evaluable,,lower_pressure,0.0,0.6290832258695161,0.6619211233922617,0.6899393222750099,F_context,retain for catalogue context; no priority claim,31.810021614592888,84,84,navigation_only_no_cross_class_demographic_inference
v2-shared-science,v2-dataset-catalogue,HZA-J0910-2028-14306,J0910_2028_14306,broad_line_agn,baccus26_nirspec_blagn,6.6334,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,canonical_numeric_mass_only,84,84,low,30.143695978055366,0.6465227517366644,4.159996203919459,True,0.5663090108264084,0.7267364926469206,,,lower_pressure,0.0,0.635987604268813,0.6465590754248074,0.6532558241408184,F_context,retain for catalogue context; no priority claim,31.808621758683323,85,85,navigation_only_no_cross_class_demographic_inference
v2-shared-science,v2-dataset-catalogue,HZA-GLIMPSE-41299,GLIMPSE-41299,broad_line_agn,fei26_glimpse_blagn,6.865,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,canonical_numeric_mass_only,85,85,low,30.058154297316133,0.6399378515677936,4.013264966723806,True,0.5892831403618997,0.6905925627736875,,,lower_pressure,0.0,0.6148363904419875,0.6403593812171345,0.668273641487395,F_context,retain for catalogue context; no priority claim,31.80348925783897,86,86,navigation_only_no_cross_class_demographic_inference
v2-shared-science,v2-dataset-catalogue,HZA-RUBIES-EGS-42232,RUBIES-EGS-42232,broad_line_agn,taylor24_ceers_rubies_blagn,4.954,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,86,86,low,30.01775591502666,0.6011656815933784,4.8404971656207465,True,0.548152834892022,0.6541785282947344,not_evaluable,,lower_pressure,0.0,0.5980706793107994,0.6012090191072672,0.6053460581607673,F_context,retain for catalogue context; no priority claim,31.8010653549016,87,87,navigation_only_no_cross_class_demographic_inference
v2-shared-science,v2-dataset-catalogue,HZA-SKYFIRE-25941,SKYFIRE-25941,broad_line_agn,skyfire26_ceers_blagn,5.9469,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,canonical_numeric_mass_only,87,87,low,29.837430026172306,0.6580491603140677,4.617154712709764,True,0.5896448816951416,0.7264534389329936,,,lower_pressure,0.0,0.6234781455973935,0.6575351592071699,0.6849391944621448,F_context,retain for catalogue context; no priority claim,31.79024580157034,88,88,navigation_only_no_cross_class_demographic_inference
v2-shared-science,v2-dataset-catalogue,HZA-GN-1093,GN-1093,broad_line_agn,juodzbalis25_jades_blagn,5.594,robust,secure,virial_balmer_single_epoch,True,True,eligible_numeric_mass_with_resolved_identity_and_lensing,,88,88,low,28.72239856634876,0.6446687827961851,4.748074035612936,True,0.6070422001427113,0.682295365449659,consistent,-0.0004482088348115,lower_pressure,0.0,0.6032726362552971,0.6447881728953027,0.6865766418518238,F_context,retain for catalogue context; no priority claim,31.723343913980926,89,89,navigation_only_no_cross_class_demographic_inference
