science_release,input_catalogue_release,catalogue_view,ranking_id,measurement_id,physical_object_id,object_id,source_key,survey,field,object_class,mass_comparability_group,evidence_status,evidence_status_basis,primary_growth_ranking_flag,redshift,mbh_method,log_mbh_msun_std,log_mbh_err_plus_std,log_mbh_err_minus_std,log_mbh_systematic_dex,mbh_systematic_kind,n_samples,random_seed,reported_statistical_errors_sampled,statistical_error_model,log_mbh_sigma_plus_used,log_mbh_sigma_minus_used,mbh_uncertainty_mode,systematic_combined_with_statistical_error,required_fedd_seed1e2_p5,required_fedd_seed1e2_p16,required_fedd_seed1e2_p50,required_fedd_seed1e2_p84,required_fedd_seed1e2_p95,prob_required_fedd_seed1e2_gt_1,required_log_mseed_fedd0p3_p5,required_log_mseed_fedd0p3_p16,required_log_mseed_fedd0p3_p50,required_log_mseed_fedd0p3_p84,required_log_mseed_fedd0p3_p95,prob_required_log_mseed_fedd0p3_gt_1e5,prob_required_log_mseed_fedd0p3_gt_1e6,uncertainty_pressure_score_0_100,uncertainty_pressure_tier,required_fedd_seed1e2,rank_uncertainty_global_navigation,rank_uncertainty_within_object_class,rank_uncertainty_within_mass_group,rank_uncertainty_within_class_mass_group,rank_uncertainty_primary_within_class_mass_group
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-GN-61888,GN61888_juodzbalis25,HZA-GN-61888,GN-61888,juodzbalis25_jades_blagn,JADES,GOODS-N,broad_line_agn,virial_balmer_single_epoch,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,5.874,single-epoch-virial-halpha,7.04,0.33,0.32,0.3,source_stated_single_epoch_virial_calibration_uncertainty,10000,20260808,True,split_normal_in_log_mbh,0.33,0.32,asymmetric,False,0.6070961988596347,0.6354049079171885,0.678258411690768,0.7212184143465198,0.7506109980387349,0.0,4.284683346771274,4.495289783427132,4.814104170534044,5.133710870354212,5.352380937680179,0.2754,0.0001,13.77,lower_pressure,0.678258411690768,33,33,33,33,32
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-GOODS-N-4014,GOODSN4014_matthee23,HZA-GOODS-N-4014,GOODS-N-4014,matthee23_eiger_fresco_blagn,FRESCO,GOODS-N,broad_line_agn,virial_balmer_single_epoch,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,5.228,single-epoch-virial-halpha-reines2013,7.58,0.08,0.08,0.5,Reines et al. (2013) Halpha single-epoch estimator intrinsic/calibration uncertainty,10000,20260808,True,split_normal_in_log_mbh,0.08,0.08,symmetric_reported,False,0.6219625350595912,0.6277403307009777,0.6367705991660146,0.6459443663531043,0.6520266612465165,0.0,4.820891233209536,4.871513685505256,4.950632844949806,5.031009275793775,5.084299613874404,0.2686,0.0,13.43,lower_pressure,0.6367705991660146,34,34,34,34,33
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-GN-1093,GN1093_juodzbalis25,HZA-GN-1093,GN-1093,juodzbalis25_jades_blagn,JADES,GOODS-N,broad_line_agn,virial_balmer_single_epoch,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,5.594,single-epoch-virial-halpha,7.14,0.34,0.33,0.3,source_stated_single_epoch_virial_calibration_uncertainty,10000,20260808,True,split_normal_in_log_mbh,0.34,0.33,asymmetric,False,0.5762594084138637,0.6032726362552971,0.6447881728953027,0.6865766418518238,0.7146800267051207,0.0,4.202640172971105,4.41801897649053,4.74902594320617,5.082209022903122,5.306279742628999,0.2266,0.0002,11.33,lower_pressure,0.6447881728953027,35,35,35,35,34
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-RUBIES-UDS-19521,RUBIESUDS19521_taylor24,HZA-RUBIES-UDS-19521,RUBIES-UDS-19521,taylor24_ceers_rubies_blagn,RUBIES,UDS,broad_line_agn,virial_balmer_single_epoch,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,5.669,single-epoch-virial-halpha-reines2013,7.18,0.22,0.26,0.5,Approximate Reines et al. (2013) single-epoch virial-calibration scatter; may be larger at high redshift,10000,20260808,True,split_normal_in_log_mbh,0.22,0.26,asymmetric,False,0.6072383236495167,0.6290832258695161,0.6619211233922617,0.6899393222750099,0.7082194320294513,0.0,4.404054567934053,4.574984861864347,4.831932291479157,5.051166917580664,5.194203700347494,0.2215,0.0,11.075,lower_pressure,0.6619211233922617,36,36,36,36,35
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-GS-159717,GS159717_juodzbalis25,HZA-GS-159717,GS-159717,juodzbalis25_jades_blagn,JADES,GOODS-S,broad_line_agn,virial_balmer_single_epoch,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,5.077,single-epoch-virial-halpha,7.44,0.3,0.3,0.3,source_stated_single_epoch_virial_calibration_uncertainty,10000,20260808,True,split_normal_in_log_mbh,0.3,0.3,symmetric_reported,False,0.5410859202381386,0.5635535357060774,0.5958217567422337,0.6291643788587741,0.6493589410492415,0.0,4.1990799179181755,4.404019642022546,4.698356187256971,5.0024929474410245,5.186698877510852,0.1616,0.0,8.08,lower_pressure,0.5958217567422337,37,37,37,37,36
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-RUBIES-UDS-29813,RUBIESUDS29813_taylor24,HZA-RUBIES-UDS-29813,RUBIES-UDS-29813,taylor24_ceers_rubies_blagn,RUBIES,UDS,broad_line_agn,virial_balmer_single_epoch,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,5.44,single-epoch-virial-halpha-reines2013,7.39,0.09,0.09,0.5,Approximate Reines et al. (2013) single-epoch virial-calibration scatter; may be larger at high redshift,10000,20260808,True,split_normal_in_log_mbh,0.09,0.09,symmetric_reported,False,0.6322187681259851,0.6392669650647028,0.6501276776390058,0.6608724828392716,0.667767411858019,0.0,4.7545160786275735,4.812954594616741,4.903003713695785,4.992091813241772,5.049259543259763,0.1382,0.0,6.909999999999999,lower_pressure,0.6501276776390058,38,38,38,38,37
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-RUBIES-EGS-37124,RUBIESEGS37124_taylor24,HZA-RUBIES-EGS-37124,RUBIES-EGS-37124,taylor24_ceers_rubies_blagn,RUBIES,EGS,broad_line_agn,virial_balmer_single_epoch,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,5.682,single-epoch-virial-halpha-reines2013,7.18,0.12,0.11,0.5,Approximate Reines et al. (2013) single-epoch virial-calibration scatter; may be larger at high redshift,10000,20260808,True,split_normal_in_log_mbh,0.12,0.11,asymmetric,False,0.6407567094139057,0.6499072956259151,0.6643499751846178,0.6794126024787358,0.689747547169554,0.0,4.6577070155989615,4.729076343041786,4.841720965221734,4.959200824391005,5.03980746910787,0.0929,0.0,4.645,lower_pressure,0.6643499751846178,39,39,39,39,38
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-GOODS-N-13733,GOODSN13733_matthee23,HZA-GOODS-N-13733,GOODS-N-13733,matthee23_eiger_fresco_blagn,FRESCO,GOODS-N,broad_line_agn,virial_balmer_single_epoch,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,5.236,single-epoch-virial-halpha-reines2013,7.49,0.1,0.1,0.5,Reines et al. (2013) Halpha single-epoch estimator intrinsic/calibration uncertainty,10000,20260808,True,split_normal_in_log_mbh,0.1,0.1,symmetric_reported,False,0.6093469680755715,0.6166255158235359,0.6279061933048393,0.6392016213095438,0.6465037287387516,0.0,4.704645619054176,4.7682825520491,4.866910429734706,4.965667272442157,5.029510189640057,0.0909,0.0,4.545,lower_pressure,0.6279061933048393,40,40,40,40,39
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-CEERS-2782,RUBIESEGS50052_taylor24,HZA-CEERS-2782,RUBIES-EGS-50052,taylor24_ceers_rubies_blagn,RUBIES,EGS,broad_line_agn,virial_balmer_single_epoch,probable,robust_broad_line_with_recorded_outflow_or_absorption_interpretive_caveat,True,5.24,single-epoch-virial-halpha-reines2013,7.58,0.03,0.03,0.5,Approximate Reines et al. (2013) single-epoch virial-calibration scatter; may be larger at high redshift,10000,20260808,True,split_normal_in_log_mbh,0.03,0.03,symmetric_reported,False,0.6332297597770539,0.6354883118591406,0.6388708751091241,0.6423420753876061,0.6445156548158151,0.0,4.910384761332482,4.930110657263202,4.959653518451774,4.989970523754021,5.008954279735591,0.0901,0.0,4.505,lower_pressure,0.6388708751091241,41,41,41,41,40
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-GS-38562,GS38562_juodzbalis25,HZA-GS-38562,GS-38562,juodzbalis25_jades_blagn,JADES,GOODS-S,broad_line_agn,virial_balmer_single_epoch,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,4.822,single-epoch-virial-halpha,7.51,0.3,0.31,0.3,source_stated_single_epoch_virial_calibration_uncertainty,10000,20260808,True,split_normal_in_log_mbh,0.3,0.31,asymmetric,False,0.5100799859970003,0.5303550022531546,0.56238798108879,0.5940285091498984,0.6147989540872582,0.0,4.0551470235496545,4.25349118809968,4.566859835746225,4.876389259787859,5.079580048706831,0.0823,0.0001,4.115,lower_pressure,0.56238798108879,42,42,42,42,41
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-J1526M2050-BHAE-3,J1526M2050BHAE3_lin24,HZA-J1526M2050-BHAE-3,J1526M2050-BHAE-3,lin24_aspire_blagn,ASPIRE,J1526M2050,broad_line_agn,virial_balmer_single_epoch,probable,robust_broad_line_with_recorded_outflow_or_absorption_interpretive_caveat,True,4.8751,single-epoch-virial-halpha-reines2013,7.43,0.31,0.31,0.5,Reines et al. (2013) Halpha single-epoch estimator intrinsic/calibration uncertainty,10000,20260808,True,split_normal_in_log_mbh,0.31,0.31,symmetric_reported,False,0.5109401827816746,0.5311847368573198,0.5634690053264355,0.5959777652516484,0.6159385248828437,0.0,4.033279749501221,4.228419628953662,4.539611875210769,4.8529680236964525,5.0453723717327765,0.0708,0.0,3.54,lower_pressure,0.5634690053264355,43,43,43,43,42
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-THRILS-25501,THRILS25501_davis26,HZA-THRILS-25501,THRILS-25501,davis26_thrils_blagn,THRILS,EGS,broad_line_agn,virial_balmer_single_epoch,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,6.57,single-epoch-virial-halpha-reinesvolonteri2015,6.59,0.21,0.21,0.5,intrinsic scatter in single-epoch black-hole mass recipes,10000,20260808,True,split_normal_in_log_mbh,0.21,0.21,symmetric_reported,False,0.6711184874136765,0.6930705842228222,0.725813514992559,0.758702935016733,0.7799562151742496,0.0,4.3464348035343985,4.485229193225149,4.6922497403912296,4.900196480933854,5.034572530476425,0.0695,0.0,3.4750000000000005,lower_pressure,0.725813514992559,44,44,44,44,43
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-J2002M3013-BHAE-1,J2002M3013BHAE1_lin24,HZA-J2002M3013-BHAE-1,J2002M3013-BHAE-1,lin24_aspire_blagn,ASPIRE,J2002M3013,broad_line_agn,virial_balmer_single_epoch,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,4.9461,single-epoch-virial-halpha-reines2013,7.71,0.08,0.08,0.5,Reines et al. (2013) Halpha single-epoch estimator intrinsic/calibration uncertainty,10000,20260808,True,split_normal_in_log_mbh,0.08,0.08,symmetric_reported,False,0.5900087981310409,0.5957213957686996,0.6042136542410046,0.6126941620654125,0.6183971790508355,0.0,4.741203735125236,4.7952000072470975,4.875470022480954,4.9556289689468525,5.009534683403349,0.0618,0.0,3.09,lower_pressure,0.6042136542410046,45,45,45,45,44
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-CEERS-672,CEERS672_taylor24,HZA-CEERS-672,CEERS-672,taylor24_ceers_rubies_blagn,CEERS,EGS,broad_line_agn,virial_balmer_single_epoch,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,5.666,single-epoch-virial-halpha-reines2013,6.75,0.29,0.26,0.5,Approximate Reines et al. (2013) single-epoch virial-calibration scatter; may be larger at high redshift,10000,20260808,True,split_normal_in_log_mbh,0.29,0.26,asymmetric,False,0.5521162355588156,0.5742846901643798,0.6066529268699372,0.6434598522907518,0.6679939333270073,0.0,3.974215641882205,4.1478074367210205,4.4012694125537895,4.689488882967118,4.881604898159967,0.0206,0.0,1.03,lower_pressure,0.6066529268699372,46,46,46,46,45
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-GS-172975,GS172975_juodzbalis25,HZA-GS-172975,GS-172975,juodzbalis25_jades_blagn,JADES,GOODS-S,broad_line_agn,virial_balmer_single_epoch,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,4.741,single-epoch-virial-halpha,7.25,0.32,0.32,0.3,source_stated_single_epoch_virial_calibration_uncertainty,10000,20260808,True,split_normal_in_log_mbh,0.32,0.32,symmetric_reported,False,0.47187276023656033,0.4928329455510573,0.5238529676991703,0.5559351301517117,0.5767024979270486,0.0,3.7201107181846624,3.929881244735697,4.240331094391075,4.561410894478087,4.7692516939722776,0.0107,0.0,0.5349999999999999,lower_pressure,0.5238529676991703,47,47,47,47,46
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-J1120-7546,J11207546_matthee23,HZA-J1120-7546,J1120-7546,matthee23_eiger_fresco_blagn,EIGER,J1120,broad_line_agn,virial_balmer_single_epoch,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,4.967,single-epoch-virial-halpha-reines2013,7.56,0.11,0.11,0.5,Reines et al. (2013) Halpha single-epoch estimator intrinsic/calibration uncertainty,10000,20260808,True,split_normal_in_log_mbh,0.11,0.11,symmetric_reported,False,0.5723934143408429,0.5802780153163104,0.5916592929795963,0.6032705657503049,0.6110591143312291,0.0,4.559993617111231,4.634094263852306,4.741057195548317,4.850181655298863,4.92337958742206,0.0104,0.0,0.52,lower_pressure,0.5916592929795963,48,48,48,48,47
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-GN-73488,GN73488_juodzbalis25,HZA-GN-73488,GN-73488,juodzbalis25_jades_blagn,JADES,GOODS-N,broad_line_agn,virial_balmer_single_epoch,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,4.133,single-epoch-virial-halpha,7.83,0.3,0.3,0.3,source_stated_single_epoch_virial_calibration_uncertainty,10000,20260808,True,split_normal_in_log_mbh,0.3,0.3,symmetric_reported,False,0.4448880794878247,0.4610408460100049,0.4858473725561495,0.5105042708632598,0.5271894659978587,0.0,3.7367631235706904,3.930385189226734,4.227739261980812,4.523299751655327,4.723304001292631,0.0035,0.0,0.17500000000000002,lower_pressure,0.4858473725561495,49,49,49,49,48
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-GN-20621,GN20621_juodzbalis25,HZA-GN-20621,GN-20621,juodzbalis25_jades_blagn,JADES,GOODS-N,broad_line_agn,virial_balmer_single_epoch,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,4.682,single-epoch-virial-halpha,7.05,0.35,0.34,0.3,source_stated_single_epoch_virial_calibration_uncertainty,10000,20260808,True,split_normal_in_log_mbh,0.35,0.34,asymmetric,False,0.44178538261185746,0.4626642387148305,0.4961363365922846,0.5313234984523291,0.5527545115657108,0.0,3.442982893369877,3.655471879432689,3.996125222905976,4.354233172364195,4.572341589046698,0.0031,0.0,0.155,lower_pressure,0.4961363365922846,50,50,50,50,49
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-RUBIES-UDS-970351,RUBIESUDS970351_taylor24,HZA-RUBIES-UDS-970351,RUBIES-UDS-970351,taylor24_ceers_rubies_blagn,RUBIES,UDS,broad_line_agn,virial_balmer_single_epoch,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,5.282,single-epoch-virial-halpha-reines2013,7.11,0.17,0.17,0.5,Approximate Reines et al. (2013) single-epoch virial-calibration scatter; may be larger at high redshift,10000,20260808,True,split_normal_in_log_mbh,0.17,0.17,symmetric_reported,False,0.5588403236188374,0.5719216405686854,0.5918734228667858,0.611410399914713,0.6248000508670593,0.0,4.235865682498871,4.348862248262429,4.521205972460138,4.6899666041519525,4.805626562563512,0.0029,0.0,0.145,lower_pressure,0.5918734228667858,51,51,51,51,50
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-GS-8083,GS8083_juodzbalis25,HZA-GS-8083,GS-8083,juodzbalis25_jades_blagn,JADES,GOODS-S,broad_line_agn,virial_balmer_single_epoch,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,4.753,single-epoch-virial-halpha,7.1,0.31,0.31,0.3,source_stated_single_epoch_virial_calibration_uncertainty,10000,20260808,True,split_normal_in_log_mbh,0.31,0.31,symmetric_reported,False,0.4600710618822192,0.48080315699141296,0.5121781803716463,0.5428100845420517,0.5627992248161273,0.0,3.5965749000468175,3.8033602008220297,4.116299805446635,4.421827417771055,4.6212023657462655,0.0016,0.0,0.08,lower_pressure,0.5121781803716463,52,52,52,52,51
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-J1120-14389,J112014389_matthee23,HZA-J1120-14389,J1120-14389,matthee23_eiger_fresco_blagn,EIGER,J1120,broad_line_agn,virial_balmer_single_epoch,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,4.897,single-epoch-virial-halpha-reines2013,7.65,0.07,0.07,0.5,Reines et al. (2013) Halpha single-epoch estimator intrinsic/calibration uncertainty,10000,20260808,True,split_normal_in_log_mbh,0.07,0.07,symmetric_reported,False,0.5776671492006858,0.5825408940240824,0.5897905036770674,0.5967999713221325,0.6016127083412127,0.0,4.660288893294345,4.70698353923916,4.77644100331467,4.84359770146118,4.889707840435352,0.0014,0.0,0.06999999999999999,lower_pressure,0.5897905036770674,53,53,53,53,52
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-GN-77652,GN77652_juodzbalis25,HZA-GN-77652,GN-77652,juodzbalis25_jades_blagn,JADES,GOODS-N,broad_line_agn,virial_balmer_single_epoch,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,5.229,single-epoch-virial-halpha,6.62,0.34,0.32,0.3,source_stated_single_epoch_virial_calibration_uncertainty,10000,20260808,True,split_normal_in_log_mbh,0.34,0.32,asymmetric,False,0.46782435988244053,0.49085431657176415,0.5274451864362972,0.5661864598581388,0.5909393658863569,0.0,3.470013711973694,3.6717386114053414,3.992246793123345,4.331590873978604,4.548407498800924,0.0014,0.0,0.06999999999999999,lower_pressure,0.5274451864362972,54,54,54,54,53
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-GN-53757,GN53757_juodzbalis25,HZA-GN-53757,GN-53757,juodzbalis25_jades_blagn,JADES,GOODS-N,broad_line_agn,virial_balmer_single_epoch,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,4.447,single-epoch-virial-halpha,7.33,0.31,0.31,0.3,source_stated_single_epoch_virial_calibration_uncertainty,10000,20260808,True,split_normal_in_log_mbh,0.31,0.31,symmetric_reported,False,0.44152708491872383,0.46151702417266555,0.4896691091955554,0.5177790584168876,0.5356849236187556,0.0,3.542163132209437,3.7599853769779132,4.066747207351645,4.373049901018464,4.568162837743549,0.0014,0.0,0.06999999999999999,lower_pressure,0.4896691091955554,55,55,55,55,54
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-DC-848185-A,DC848185a_ren25,HZA-DC-848185-A,DC_848185_a,ren25_alpine_cristal_jwst_blagn_candidates,ALPINE-CRISTAL-JWST,COSMOS,broad_line_agn,virial_balmer_single_epoch,candidate,source_type1_candidate_with_intermediate_width_halpha_and_outflow_ambiguity,False,5.2931,single-epoch-virial-halpha-reines2013,6.8,0.23,0.23,0.4,single_epoch_virial_calibration,10000,20260808,True,split_normal_in_log_mbh,0.23,0.23,symmetric_reported,False,0.5141428647061523,0.5311732970606785,0.5575813347727965,0.5842741780248925,0.6010303199942336,0.0,3.844400396174948,3.9910825479469483,4.218533484896303,4.448437435872014,4.5927571400518605,0.0006,0.0,0.03,lower_pressure,0.5575813347727965,56,56,56,56,
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-GS-200679,GS200679_juodzbalis25,HZA-GS-200679,GS-200679,juodzbalis25_jades_blagn,JADES,GOODS-S,broad_line_agn,virial_balmer_single_epoch,probable,published_blagn_with_tentative_broad_line_detection,True,4.547,single-epoch-virial-halpha,6.19,0.6,0.3,0.3,source_stated_single_epoch_virial_calibration_uncertainty,10000,20260808,True,split_normal_in_log_mbh,0.6,0.3,asymmetric,False,0.35019132808483733,0.368124267914366,0.39763464933684267,0.45388812394048034,0.4904889976993816,0.0,2.531086294985652,2.7208389661277046,3.0330952807401728,3.628326579597569,4.015609068018606,0.0006,0.0,0.03,lower_pressure,0.39763464933684267,57,57,57,57,55
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-J2232P2930-BHAE-3,J2232P2930BHAE3_lin24,HZA-J2232P2930-BHAE-3,J2232P2930-BHAE-3,lin24_aspire_blagn,ASPIRE,J2232P2930,broad_line_agn,virial_balmer_single_epoch,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,4.7061,single-epoch-virial-halpha-reines2013,7.31,0.22,0.22,0.5,Reines et al. (2013) Halpha single-epoch estimator intrinsic/calibration uncertainty,10000,20260808,True,split_normal_in_log_mbh,0.22,0.22,symmetric_reported,False,0.48941963773553193,0.503644867003892,0.5252908161317459,0.5466584211550626,0.5608775616247418,0.0,3.9145779794572655,4.0583609104961225,4.277149511509623,4.493124721579981,4.636846109475713,0.0005,0.0,0.025,lower_pressure,0.5252908161317459,58,58,58,58,56
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-GOODS-N-14409,GOODSN14409_matthee23,HZA-GOODS-N-14409,GOODS-N-14409,matthee23_eiger_fresco_blagn,FRESCO,GOODS-N,broad_line_agn,virial_balmer_single_epoch,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,5.139,single-epoch-virial-halpha-reines2013,7.21,0.14,0.14,0.5,Reines et al. (2013) Halpha single-epoch estimator intrinsic/calibration uncertainty,10000,20260808,True,split_normal_in_log_mbh,0.14,0.14,symmetric_reported,False,0.5548621819305631,0.5650950028261379,0.580996731925076,0.5964101630641829,0.6066240468051384,0.0,4.286388423712811,4.378187854528101,4.520843501016816,4.659118588592383,4.750748132723146,0.0003,0.0,0.015,lower_pressure,0.580996731925076,59,59,59,59,57
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-RUBIES-EGS-926125,RUBIESEGS926125_taylor24,HZA-RUBIES-EGS-926125,RUBIES-EGS-926125,taylor24_ceers_rubies_blagn,RUBIES,EGS,broad_line_agn,virial_balmer_single_epoch,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,5.284,single-epoch-virial-halpha-reines2013,7.36,0.05,0.05,0.5,Approximate Reines et al. (2013) single-epoch virial-calibration scatter; may be larger at high redshift,10000,20260808,True,split_normal_in_log_mbh,0.05,0.05,symmetric_reported,False,0.6114509367153516,0.6151078011252515,0.6207863827704054,0.6266559227628699,0.6304164280216329,0.0,4.688907482458802,4.720478972266535,4.769504930693376,4.82017952544906,4.852645797134591,0.0001,0.0,0.005,lower_pressure,0.6207863827704054,60,60,60,60,58
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-J0100-2017,J01002017_matthee23,HZA-J0100-2017,J0100-2017,matthee23_eiger_fresco_blagn,EIGER,J0100,broad_line_agn,virial_balmer_single_epoch,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,4.938,single-epoch-virial-halpha-reines2013,7.44,0.11,0.11,0.5,Reines et al. (2013) Halpha single-epoch estimator intrinsic/calibration uncertainty,10000,20260808,True,split_normal_in_log_mbh,0.11,0.11,symmetric_reported,False,0.5552537975515672,0.5629668018930261,0.5743784447240771,0.5858392436324912,0.5934480295156528,0.0,4.418068241942414,4.491135013238062,4.5992396972147205,4.707810046151941,4.779889535978516,0.0001,0.0,0.005,lower_pressure,0.5743784447240771,61,61,61,61,59
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-RUBIES-EGS-42232,RUBIESEGS42232_taylor24,HZA-RUBIES-EGS-42232,RUBIES-EGS-42232,taylor24_ceers_rubies_blagn,RUBIES,EGS,broad_line_agn,virial_balmer_single_epoch,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,4.954,single-epoch-virial-halpha-reines2013,7.67,0.04,0.03,0.5,Approximate Reines et al. (2013) single-epoch virial-calibration scatter; may be larger at high redshift,10000,20260808,True,split_normal_in_log_mbh,0.04,0.03,asymmetric,False,0.5960657730732213,0.5980706793107994,0.6012090191072672,0.6053460581607673,0.6081242009405164,0.0,4.792396480244549,4.811306106517521,4.8409059110153585,4.879925123441413,4.906127666340113,0.0,0.0,0.0,lower_pressure,0.6012090191072672,62,62,62,62,60
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-DC-519281,DC519281_ren25,HZA-DC-519281,DC_519281,ren25_alpine_cristal_jwst_blagn_candidates,ALPINE-CRISTAL-JWST,COSMOS,broad_line_agn,virial_balmer_single_epoch,candidate,source_type1_candidate_with_intermediate_width_halpha_and_outflow_ambiguity,False,5.5759,single-epoch-virial-halpha-reines2013,6.74,0.11,0.11,0.4,single_epoch_virial_calibration,10000,20260808,True,split_normal_in_log_mbh,0.11,0.11,symmetric_reported,False,0.5692483823868282,0.5780058432915647,0.5916421946229147,0.605263437751336,0.6139063720691516,0.0,4.1565512357852645,4.22669432436775,4.335915000289864,4.445014666706152,4.514240451903693,0.0,0.0,0.0,lower_pressure,0.5916421946229147,63,63,63,63,
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-THRILS-40467,THRILS40467_davis26,HZA-THRILS-40467,THRILS-40467,davis26_thrils_blagn,THRILS,EGS,broad_line_agn,virial_balmer_single_epoch,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,5.27,single-epoch-virial-halpha-reinesvolonteri2015,7.12,0.02,0.02,0.5,intrinsic scatter in single-epoch black-hole mass recipes,10000,20260808,True,split_normal_in_log_mbh,0.02,0.02,symmetric_reported,False,0.5870469206518643,0.5885253031908767,0.5908411480094634,0.5931548700496869,0.5946775334085656,0.0,4.487329358107999,4.500139891951905,4.520207234228255,4.540256182128758,4.553450419734421,0.0,0.0,0.0,lower_pressure,0.5908411480094634,64,64,64,64,61
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-THRILS-49400,THRILS49400_davis26,HZA-THRILS-49400,THRILS-49400,davis26_thrils_blagn,THRILS,EGS,broad_line_agn,virial_balmer_single_epoch,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,5.11,single-epoch-virial-halpha-reinesvolonteri2015,7.26,0.03,0.03,0.5,intrinsic scatter in single-epoch black-hole mass recipes,10000,20260808,True,split_normal_in_log_mbh,0.03,0.03,symmetric_reported,False,0.5763405350132869,0.5784646872414956,0.5817952927674193,0.5850887811414374,0.587189389390416,0.0,4.498392711043828,4.517597155458213,4.547709135117405,4.577485538883717,4.596477122357905,0.0,0.0,0.0,lower_pressure,0.5817952927674193,65,65,65,65,62
v2-shared-science,v2-dataset-catalogue,physical_object,HZA-J0148-4214,J01484214_matthee23,HZA-J0148-4214,J0148-4214,matthee23_eiger_fresco_blagn,EIGER,J0148,broad_line_agn,virial_balmer_single_epoch,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,True,5.019,single-epoch-virial-halpha-reines2013,7.32,0.1,0.1,0.5,Reines et al. (2013) Halpha single-epoch estimator intrinsic/calibration uncertainty,10000,20260808,True,split_normal_in_log_mbh,0.1,0.1,symmetric_reported,False,0.5563124670908086,0.5630357693546437,0.5740844378824453,0.5849619534265248,0.5920249928017541,0.0,4.374948274064775,4.437245263706929,4.539620370734085,4.640409602958095,4.705854539617806,0.0,0.0,0.0,lower_pressure,0.5740844378824453,66,66,66,66,63
