catalogue_release,catalogue_view,stratum_type,stratum_value,n_rows,n_high_pressure,n_medium_pressure,n_low_pressure,median_required_fedd_seed1e2,median_required_log_mseed_fedd0p3,top_ranking_id,top_object_id,top_growth_pressure_score,demographic_inference_allowed,selection_function_note,interpretation_note,input_catalogue_release
v6-blagn,physical_object,field,J0229M0808,2,0,0,2,0.5479581180692997,4.457093634945463,HZA-J0229M0808-BHAE-2,J0229M0808-BHAE-2,34.06136389103368,False,descriptive stratum only: no cross-source completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
v6-blagn,physical_object,field,J0430M1445,1,0,0,1,0.47150441430022033,4.080585504704578,HZA-J0430M1445-BHAE-1,J0430M1445-BHAE-1,14.292034525018362,False,descriptive stratum only: no cross-source completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
v6-blagn,physical_object,field,J0910M0414,1,0,1,0,0.6222507640065763,5.07620279302515,HZA-J0910M0414-BHAE-1,J0910M0414-BHAE-1,38.4358140366125,False,descriptive stratum only: no cross-source completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
v6-blagn,physical_object,field,J0923P0402,1,0,0,1,0.6079125973182067,4.973201993561881,HZA-J0923P0402-BHAE-1,J0923P0402-BHAE-1,34.757214055781475,False,descriptive stratum only: no cross-source completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
v6-blagn,physical_object,field,J1120,2,0,0,2,0.5906618006717643,4.758149445548677,HZA-J1120-14389,J1120-14389,27.70511733900813,False,descriptive stratum only: no cross-source completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
v6-blagn,physical_object,field,J1148,3,0,1,2,0.526048711864607,4.543886799941253,HZA-J1148-18404,J1148-18404,35.864250363386525,False,descriptive stratum only: no cross-source completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
v6-blagn,physical_object,field,J1526M2050,3,0,1,2,0.5633288743398293,4.538261134476657,HZA-J1526M2050-BHAE-2,J1526M2050-BHAE-2,41.95748325542656,False,descriptive stratum only: no cross-source completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
v6-blagn,physical_object,field,J2002M3013,1,0,0,1,0.6040960093951534,4.874358026938254,HZA-J2002M3013-BHAE-1,J2002M3013-BHAE-1,31.227072390651937,False,descriptive stratum only: no cross-source completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
v6-blagn,physical_object,field,J2132P1217,1,0,0,1,0.5374913953093066,4.25786131763502,HZA-J2132P1217-BHAE-1,J2132P1217-BHAE-1,19.790949609108882,False,descriptive stratum only: no cross-source completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
v6-blagn,physical_object,field,J2232P2930,3,0,0,3,0.48832068942645634,4.256050290309659,HZA-J2232P2930-BHAE-3,J2232P2930-BHAE-3,18.778937498139012,False,descriptive stratum only: no cross-source completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
v6-blagn,physical_object,field,UDS,18,0,6,12,0.521081569890159,4.065192734237636,HZA-RUBIES-UDS-807469,RUBIES-UDS-807469,59.3788636079503,False,descriptive stratum only: no cross-source completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
v6-blagn,physical_object,field,not_reported,23,5,4,14,0.6446687827961851,4.748074035612936,HZA-GN-38509,GN-38509,98.44540599147037,False,descriptive stratum only: no cross-source completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
v6-blagn,physical_object,lrd_phenotype,lrd,53,2,10,41,0.5915713381378073,4.598042389413726,HZA-RUBIES-EGS-49140,RUBIES-EGS-49140,87.49084949824412,False,descriptive stratum only: no cross-source completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
v6-blagn,physical_object,lrd_phenotype,non_lrd,19,0,4,15,0.5023647274044402,3.957726172908227,HZA-RUBIES-UDS-807469,RUBIES-UDS-807469,59.3788636079503,False,descriptive stratum only: no cross-source completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
v6-blagn,physical_object,lrd_phenotype,not_reported_by_source,33,6,4,23,0.5632398604962897,4.520429150266332,HZA-GN-38509,GN-38509,98.44540599147037,False,descriptive stratum only: no cross-source completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
v6-blagn,physical_object,survey_field,ASPIRE/J0109M3047,1,0,0,1,0.5240156247913998,4.505138204228501,HZA-J0109M3047-BHAE-1,J0109M3047-BHAE-1,18.667968732616654,False,descriptive stratum only: no cross-source completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
v6-blagn,physical_object,survey_field,ASPIRE/J0218P0007,1,0,0,1,0.4769691677287594,4.059208324872596,HZA-J0218P0007-BHAE-1,J0218P0007-BHAE-1,14.747430644063286,False,descriptive stratum only: no cross-source completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
v6-blagn,physical_object,survey_field,ASPIRE/J0224M4711,1,0,0,1,0.42695576624523013,3.555146246885878,HZA-J0224M4711-BHAE-1,J0224M4711-BHAE-1,10.57964718710251,False,descriptive stratum only: no cross-source completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
v6-blagn,physical_object,survey_field,ASPIRE/J0229M0808,2,0,0,2,0.5479581180692997,4.457093634945463,HZA-J0229M0808-BHAE-2,J0229M0808-BHAE-2,34.06136389103368,False,descriptive stratum only: no cross-source completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
v6-blagn,physical_object,survey_field,ASPIRE/J0430M1445,1,0,0,1,0.47150441430022033,4.080585504704578,HZA-J0430M1445-BHAE-1,J0430M1445-BHAE-1,14.292034525018362,False,descriptive stratum only: no cross-source completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
v6-blagn,physical_object,survey_field,ASPIRE/J0910M0414,1,0,1,0,0.6222507640065763,5.07620279302515,HZA-J0910M0414-BHAE-1,J0910M0414-BHAE-1,38.4358140366125,False,descriptive stratum only: no cross-source completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
v6-blagn,physical_object,survey_field,ASPIRE/J0923P0402,1,0,0,1,0.6079125973182067,4.973201993561881,HZA-J0923P0402-BHAE-1,J0923P0402-BHAE-1,34.757214055781475,False,descriptive stratum only: no cross-source completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
v6-blagn,physical_object,survey_field,ASPIRE/J1526M2050,3,0,1,2,0.5633288743398293,4.538261134476657,HZA-J1526M2050-BHAE-2,J1526M2050-BHAE-2,41.95748325542656,False,descriptive stratum only: no cross-source completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
v6-blagn,physical_object,survey_field,ASPIRE/J2002M3013,1,0,0,1,0.6040960093951534,4.874358026938254,HZA-J2002M3013-BHAE-1,J2002M3013-BHAE-1,31.227072390651937,False,descriptive stratum only: no cross-source completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
v6-blagn,physical_object,survey_field,ASPIRE/J2132P1217,1,0,0,1,0.5374913953093066,4.25786131763502,HZA-J2132P1217-BHAE-1,J2132P1217-BHAE-1,19.790949609108882,False,descriptive stratum only: no cross-source completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
v6-blagn,physical_object,survey_field,ASPIRE/J2232P2930,3,0,0,3,0.48832068942645634,4.256050290309659,HZA-J2232P2930-BHAE-3,J2232P2930-BHAE-3,18.778937498139012,False,descriptive stratum only: no cross-source completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
v6-blagn,physical_object,survey_field,CEERS/EGS,7,1,1,5,0.6065964089731533,4.58080857980004,HZA-CEERS-00717,CEERS-00717,81.93378689127388,False,descriptive stratum only: no cross-source completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
v6-blagn,physical_object,survey_field,EIGER/J0100,4,0,0,4,0.5521573720923107,4.4659862205003,HZA-J0100-2017,J0100-2017,22.854337972319094,False,descriptive stratum only: no cross-source completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
v6-blagn,physical_object,survey_field,EIGER/J0148,3,0,0,3,0.47149316484067616,3.7858826005510675,HZA-J0148-4214,J0148-4214,22.846035912089654,False,descriptive stratum only: no cross-source completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
v6-blagn,physical_object,survey_field,EIGER/J1120,2,0,0,2,0.5906618006717643,4.758149445548677,HZA-J1120-14389,J1120-14389,27.70511733900813,False,descriptive stratum only: no cross-source completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
v6-blagn,physical_object,survey_field,EIGER/J1148,3,0,1,2,0.526048711864607,4.543886799941253,HZA-J1148-18404,J1148-18404,35.864250363386525,False,descriptive stratum only: no cross-source completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
v6-blagn,physical_object,survey_field,FRESCO/GOODS-N,7,1,2,4,0.6368735258141983,4.980155989738376,HZA-GOODS-N-9771,GOODS-N-9771,75.85749677304578,False,descriptive stratum only: no cross-source completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
v6-blagn,physical_object,survey_field,GLASS/Abell-2744,2,0,0,2,0.3934330740276194,3.0281812552590965,HZA-GLASS-150029,GLASS-150029,11.355531602295867,False,descriptive stratum only: no cross-source completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
v6-blagn,physical_object,survey_field,JADES/not_reported,23,5,4,14,0.6446687827961851,4.748074035612936,HZA-GN-38509,GN-38509,98.44540599147037,False,descriptive stratum only: no cross-source completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
v6-blagn,physical_object,survey_field,RUBIES/EGS,14,1,1,12,0.5735155802453891,4.490940039328377,HZA-RUBIES-EGS-49140,RUBIES-EGS-49140,87.49084949824412,False,descriptive stratum only: no cross-source completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
v6-blagn,physical_object,survey_field,RUBIES/UDS,18,0,6,12,0.521081569890159,4.065192734237636,HZA-RUBIES-UDS-807469,RUBIES-UDS-807469,59.3788636079503,False,descriptive stratum only: no cross-source completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
v6-blagn,physical_object,survey_field,THRILS/EGS,6,0,1,5,0.5575906770873555,4.284065696581726,HZA-THRILS-25501,THRILS-25501,36.63723658288308,False,descriptive stratum only: no cross-source completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
v6-blagn,measurement,object_class,broad-line-agn,112,8,22,82,0.581274865561412,4.542068591487341,GN38509_juodzbalis25,GN-38509,98.44540599147037,False,descriptive taxonomy stratum only: no completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
v6-blagn,measurement,evidence_status,candidate_accreting_mbh,1,1,0,0,1.0158950168929186,6.411383785950835,RUBIESEGS49140_taylor24,RUBIES-EGS-49140,87.49084949824412,False,descriptive taxonomy stratum only: no completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
v6-blagn,measurement,evidence_status,probable_accreting_mbh,9,4,0,5,0.6388921781959334,4.973201993561881,GS20057765_juodzbalis25,GS-20057765,93.77309018057997,False,descriptive taxonomy stratum only: no completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
v6-blagn,measurement,evidence_status,secure_accreting_mbh,102,3,22,77,0.5742022433064524,4.5301343635339695,GN38509_juodzbalis25,GN-38509,98.44540599147037,False,descriptive taxonomy stratum only: no completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
v6-blagn,measurement,spectroscopic_type,type1_broad_line,112,8,22,82,0.581274865561412,4.542068591487341,GN38509_juodzbalis25,GN-38509,98.44540599147037,False,descriptive taxonomy stratum only: no completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
v6-blagn,measurement,growth_ranking_eligibility,true,112,8,22,82,0.581274865561412,4.542068591487341,GN38509_juodzbalis25,GN-38509,98.44540599147037,False,descriptive taxonomy stratum only: no completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
v6-blagn,measurement,primary_growth_ranking_population,false,1,1,0,0,1.0158950168929186,6.411383785950835,RUBIESEGS49140_taylor24,RUBIES-EGS-49140,87.49084949824412,False,descriptive taxonomy stratum only: no completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
v6-blagn,measurement,primary_growth_ranking_population,true,111,7,22,82,0.5807552006854548,4.540250383033429,GN38509_juodzbalis25,GN-38509,98.44540599147037,False,descriptive taxonomy stratum only: no completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
v6-blagn,physical_object,object_class,broad-line-agn,105,8,18,79,0.5741524309450758,4.538261134476657,HZA-GN-38509,GN-38509,98.44540599147037,False,descriptive taxonomy stratum only: no completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
v6-blagn,physical_object,evidence_status,candidate_accreting_mbh,1,1,0,0,1.0158950168929186,6.411383785950835,HZA-RUBIES-EGS-49140,RUBIES-EGS-49140,87.49084949824412,False,descriptive taxonomy stratum only: no completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
v6-blagn,physical_object,evidence_status,probable_accreting_mbh,9,4,0,5,0.6388921781959334,4.973201993561881,HZA-GS-20057765,GS-20057765,93.77309018057997,False,descriptive taxonomy stratum only: no completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
v6-blagn,physical_object,evidence_status,secure_accreting_mbh,95,3,18,74,0.5632398604962897,4.518596561108432,HZA-GN-38509,GN-38509,98.44540599147037,False,descriptive taxonomy stratum only: no completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
v6-blagn,physical_object,spectroscopic_type,type1_broad_line,105,8,18,79,0.5741524309450758,4.538261134476657,HZA-GN-38509,GN-38509,98.44540599147037,False,descriptive taxonomy stratum only: no completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
v6-blagn,physical_object,growth_ranking_eligibility,true,105,8,18,79,0.5741524309450758,4.538261134476657,HZA-GN-38509,GN-38509,98.44540599147037,False,descriptive taxonomy stratum only: no completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
v6-blagn,physical_object,primary_growth_ranking_population,false,1,1,0,0,1.0158950168929186,6.411383785950835,HZA-RUBIES-EGS-49140,RUBIES-EGS-49140,87.49084949824412,False,descriptive taxonomy stratum only: no completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
v6-blagn,physical_object,primary_growth_ranking_population,true,104,7,18,79,0.5696848507794869,4.529345142371494,HZA-GN-38509,GN-38509,98.44540599147037,False,descriptive taxonomy stratum only: no completeness correction or demographic pooling,Growth-pressure rankings are observational triage under stated assumptions; they do not identify or prove a black-hole seed channel.,v6-blagn
