catalogue_release,physical_object_id,measurement_id,object_id,ra_deg,dec_deg,redshift,redshift_kind,cosmic_time_gyr,survey,object_class,log_mbh_msun_std,log_mbh_err_plus_std,log_mbh_err_minus_std,mbh_method,detection_evidence,log_mstar_msun_std,log_mstar_err_plus_std,log_mstar_err_minus_std,mstar_method,log_lbol_erg_s_std,log_lbol_err_plus_std,log_lbol_err_minus_std,lbol_method,log_mbh_mstar_ratio,log_mbh_mstar_ratio_err,edd_ratio_std,edd_ratio_err_std,edd_ratio_from_mbh_lbol,edd_ratio_log_residual_dex,edd_ratio_consistency_flag,agn_contam_flag,lensing_mu,lensing_mu_err,missing_mstar_flag,missing_lbol_flag,missing_edd_ratio_flag,missing_lensing_flag,missing_optional_fields,mbh_interpretation_tag,mstar_interpretation_tag,lbol_interpretation_tag,quality_flag,project_version,source_key,source_table,notes,program,field,selection_channel,broad_line_species,halpha_flux_total_1e18_erg_s_cm2,halpha_flux_total_err_plus,halpha_flux_total_err_minus,halpha_flux_narrow_1e18_erg_s_cm2,halpha_flux_narrow_err_plus,halpha_flux_narrow_err_minus,halpha_flux_broad_1e18_erg_s_cm2,halpha_flux_broad_err_plus,halpha_flux_broad_err_minus,halpha_broad_fwhm_km_s,halpha_broad_fwhm_err_plus,halpha_broad_fwhm_err_minus,fwhm_instrument_corrected_flag,lrd_flag,lrd_definition,halpha_absorption_fit_flag,log_mbh_systematic_dex,mbh_systematic_kind,mbh_systematic_applied_flag,mbh_formal_uncertainty_kind,dust_correction_applied_flag,source_caveat_tags,source_paper_version,source_url,source_doi,source_archive_url,source_archive_sha256,extraction_date,selection_criteria,redshift_err,published_ra,published_dec,halpha_broad_to_total_ratio,halpha_broad_to_total_ratio_err,halpha_lum_broad_1e42,halpha_lum_broad_err_plus,halpha_lum_broad_err_minus,halpha_lum_total_1e42,halpha_lum_total_err_plus,halpha_lum_total_err_minus,halpha_narrow_fwhm_km_s,halpha_narrow_fwhm_err_plus,halpha_narrow_fwhm_err_minus,halpha_ew_rest_angstrom,halpha_ew_err_plus,halpha_ew_err_minus,photometry_band,photometry_mag,photometry_mag_err_plus,photometry_mag_err_minus,f200w_mag,f200w_err_plus,f200w_err_minus,muv,muv_err_plus,muv_err_minus,beta_uv,beta_uv_err_plus,beta_uv_err_minus,beta_opt,beta_opt_err_plus,beta_opt_err_minus,delta_m_lw,lbol_1e44_erg_s,lbol_1e44_err_plus,lbol_1e44_err_minus,metallicity_12_logoh,metallicity_err_plus,metallicity_err_minus,ebv_mag,halpha_broad_snr,delta_aic,halpha_lum_broad_erg_s,halpha_broad_to_narrow_ratio,halpha_broad_to_narrow_err_plus,halpha_broad_to_narrow_err_minus,mbh_msun,mbh_err_plus_msun,mbh_err_minus_msun,lbol_erg_s,lbol_err_plus_erg_s,lbol_err_minus_erg_s,log_mstar_upper_limit_msun,host_fit_model,red_agn_flag,compact_source_flag,dual_agn_candidate_flag,log_mstar_systematic_dex,mstar_systematic_kind,mstar_systematic_applied_flag,evidence_status,evidence_status_basis,spectroscopic_type,selection_channels,phenotype_tags,lensing_status,growth_ranking_eligible_flag,primary_growth_ranking_flag,thrils_id,ceers_photometry_id,program_redshift,zphot,coordinate_source_table,coordinate_source_paper_version,coordinate_source_url,coordinate_source_archive_url,coordinate_source_archive_sha256,preferred_measurement_flag,preferred_measurement_reason,match_method,match_reference,host_system_id,host_system_assignment_status,identity_resolution_status,extraction_date_status,edd_ratio_method,lensing_mass_correction_status,lensing_provenance,log_mbh_err_plus,log_mbh_err_minus,log_mstar_err_plus,log_mstar_err_minus,log_lbol_err_plus,log_lbol_err_minus,mbh_statistical_uncertainty_kind,mass_comparability_group,conditional_mass_flag,conditional_mass_reason,primary_mass_comparison_flag,primary_mass_comparison_reason,host_property_scope,growth_ranking_eligibility_reason,primary_growth_ranking_reason,log_edd_ratio_published,host_system_source_id,published_aliases,halpha_broad_flux_dustcorr_1e18,halpha_broad_flux_err,halpha_broad_fwhm_instrumentcorr_km_s,halpha_broad_fwhm_err,av_mag,robust_candidate_flag,oiii_outflow_detected_flag,halpha_three_component_fit_flag
v3-dataset-catalogue,HZA-J0100-2017,J01002017_matthee23,J0100-2017,15.05804167,28.07241389,4.938,spec,1.19062706834528,EIGER,broad_line_agn,7.44,0.11,0.11,single-epoch-virial-halpha-reines2013,individual_robust,,,,,44.82607480270082,0.0489864606908735,0.0552227910586821,broad-halpha-to-l5100-greene-ho2005;bolometric-correction-richards2006,,,,,0.1930653148380691,,not_evaluable,,,,True,False,True,True,mstar;edd_ratio;lensing,single-epoch-virial-halpha-reines2013,missing-host-mstar,broad-halpha-to-l5100-greene-ho2005;bolometric-correction-richards2006,robust,v3,matthee23_eiger_fresco_blagn,Tables 1-3,Nominal source-table Halpha mass and luminosity are not dust corrected; formal MBH errors exclude the 0.5 dex estimator systematic.,EIGER,J0100,broad-halpha,Halpha,,,,,,,,,,1953.0,196.0,196.0,,1.0,paper_sample_label_little_red_dot,0.0,0.5,Reines et al. (2013) Halpha single-epoch estimator intrinsic/calibration uncertainty,False,source-table statistical line-fit propagation,False,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,The Astrophysical Journal 963:129 (2024); arXiv:2306.05448v3,https://doi.org/10.3847/1538-4357/ad2345,10.3847/1538-4357/ad2345,https://arxiv.org/e-print/2306.05448v3,b3e6f5385e694d92a7456f81eb123a305468baf743cebc7aeea820befb9b1190,2026-08-22,broad Halpha S/N >5; broad Halpha luminosity >2e42 erg/s; broad FWHM >1000 km/s; visual rejection of spatial-broadening impostors,,01:00:13.93,+28:04:20.69,0.52,0.02,3.2,0.4,0.4,,,,,,,584.0,76.0,78.0,F356W,25.02,0.05,0.05,26.36,0.05,0.05,-19.3,0.1,0.1,-1.57,0.19,0.18,-1.01,0.17,0.17,-0.7,6.7,0.8,0.8,,,,,,,,,,,,,,,,,,,,,,,,,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,lrd,not_reported,True,True,,,,,,,,,,True,only catalogue measurement in this release,singleton assignment after coordinate-redshift search,no candidate within 0.5 arcsec and delta-z 0.01,HZS-J0100-2017,inherited_provisional_one_to_one_no_verified_multinucleus_link,resolved,recorded,,not_required,,0.11,0.11,,,0.0489864606908735,0.0552227910586821,source-table statistical line-fit propagation,virial_balmer_single_epoch,False,,True,balmer_single_epoch_primary_stratum,not_published,eligible_numeric_mass_with_resolved_identity_and_lensing,eligible_secure_or_probable_primary_comparable_mass,,,,,,,,,,,
v3-dataset-catalogue,HZA-J1120-14389,J112014389_matthee23,J1120-14389,170.00370833,6.71956111,4.897,spec,1.2030223075463982,EIGER,broad_line_agn,7.65,0.07,0.07,single-epoch-virial-halpha-reines2013,individual_robust,,,,,44.92427928606188,0.0395085412836736,0.0434656937810902,broad-halpha-to-l5100-greene-ho2005;bolometric-correction-richards2006,,,,,0.1492480759045564,,not_evaluable,,,,True,False,True,True,mstar;edd_ratio;lensing,single-epoch-virial-halpha-reines2013,missing-host-mstar,broad-halpha-to-l5100-greene-ho2005;bolometric-correction-richards2006,robust,v3,matthee23_eiger_fresco_blagn,Tables 1-3,Nominal source-table Halpha mass and luminosity are not dust corrected; formal MBH errors exclude the 0.5 dex estimator systematic.,EIGER,J1120,broad-halpha,Halpha,,,,,,,,,,2342.0,149.0,149.0,,1.0,paper_sample_label_little_red_dot,0.0,0.5,Reines et al. (2013) Halpha single-epoch estimator intrinsic/calibration uncertainty,False,source-table statistical line-fit propagation,False,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,The Astrophysical Journal 963:129 (2024); arXiv:2306.05448v3,https://doi.org/10.3847/1538-4357/ad2345,10.3847/1538-4357/ad2345,https://arxiv.org/e-print/2306.05448v3,b3e6f5385e694d92a7456f81eb123a305468baf743cebc7aeea820befb9b1190,2026-08-22,broad Halpha S/N >5; broad Halpha luminosity >2e42 erg/s; broad FWHM >1000 km/s; visual rejection of spatial-broadening impostors,,11:20:00.89,+06:43:10.42,0.74,0.01,4.2,0.4,0.4,,,,,,,362.0,53.0,47.0,F356W,24.59,0.04,0.04,26.62,0.05,0.05,-19.1,0.1,0.1,-1.58,0.19,0.19,0.62,0.13,0.13,-0.4,8.4,0.8,0.8,,,,,,,,,,,,,,,,,,,,,,,,,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,lrd,not_reported,True,True,,,,,,,,,,True,only catalogue measurement in this release,singleton assignment after coordinate-redshift search,no candidate within 0.5 arcsec and delta-z 0.01,HZS-J1120-14389,inherited_provisional_one_to_one_no_verified_multinucleus_link,resolved,recorded,,not_required,,0.07,0.07,,,0.0395085412836736,0.0434656937810902,source-table statistical line-fit propagation,virial_balmer_single_epoch,False,,True,balmer_single_epoch_primary_stratum,not_published,eligible_numeric_mass_with_resolved_identity_and_lensing,eligible_secure_or_probable_primary_comparable_mass,,,,,,,,,,,
v3-dataset-catalogue,HZA-J0100-12446,J010012446_matthee23,J0100-12446,15.04825,28.00971667,4.699,spec,1.2660190606618411,EIGER,broad_line_agn,7.46,0.06,0.06,single-epoch-virial-halpha-reines2013,individual_robust,,,,,45.11058971029925,0.019744058195757,0.020684598859851,broad-halpha-to-l5100-greene-ho2005;bolometric-correction-richards2006,,,,,0.3549924897490214,,not_evaluable,,,,True,False,True,True,mstar;edd_ratio;lensing,single-epoch-virial-halpha-reines2013,missing-host-mstar,broad-halpha-to-l5100-greene-ho2005;bolometric-correction-richards2006,robust,v3,matthee23_eiger_fresco_blagn,Tables 1-3,Nominal source-table Halpha mass and luminosity are not dust corrected; formal MBH errors exclude the 0.5 dex estimator systematic.,EIGER,J0100,broad-halpha,Halpha,,,,,,,,,,1681.0,89.0,89.0,,1.0,paper_sample_label_little_red_dot,0.0,0.5,Reines et al. (2013) Halpha single-epoch estimator intrinsic/calibration uncertainty,False,source-table statistical line-fit propagation,False,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,The Astrophysical Journal 963:129 (2024); arXiv:2306.05448v3,https://doi.org/10.3847/1538-4357/ad2345,10.3847/1538-4357/ad2345,https://arxiv.org/e-print/2306.05448v3,b3e6f5385e694d92a7456f81eb123a305468baf743cebc7aeea820befb9b1190,2026-08-22,broad Halpha S/N >5; broad Halpha luminosity >2e42 erg/s; broad FWHM >1000 km/s; visual rejection of spatial-broadening impostors,,01:00:11.58,+28:00:34.98,0.67,0.01,6.8,0.3,0.3,,,,,,,624.0,47.0,45.0,F356W,24.47,0.04,0.04,26.33,0.04,0.04,-19.0,0.1,0.1,-0.92,0.21,0.2,-0.2,0.14,0.14,-0.7,12.9,0.6,0.6,,,,,,,,,,,,,,,,,,,,,,,,,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,lrd,not_reported,True,True,,,,,,,,,,True,only catalogue measurement in this release,singleton assignment after coordinate-redshift search,no candidate within 0.5 arcsec and delta-z 0.01,HZS-J0100-12446,inherited_provisional_one_to_one_no_verified_multinucleus_link,resolved,recorded,,not_required,,0.06,0.06,,,0.019744058195757,0.020684598859851,source-table statistical line-fit propagation,virial_balmer_single_epoch,False,,True,balmer_single_epoch_primary_stratum,not_published,eligible_numeric_mass_with_resolved_identity_and_lensing,eligible_secure_or_probable_primary_comparable_mass,,,,,,,,,,,
v3-dataset-catalogue,HZA-J0148-12884,J014812884_matthee23,J0148-12884,27.17325,6.01591667,4.602,spec,1.2989098889581974,EIGER,broad_line_agn,6.91,0.15,0.15,single-epoch-virial-halpha-reines2013,individual_robust,,,,,44.69897000433602,0.0492180226701815,0.0555173278498313,broad-halpha-to-l5100-greene-ho2005;bolometric-correction-richards2006,,,,,0.4882018931795197,,not_evaluable,,,,True,False,True,True,mstar;edd_ratio;lensing,single-epoch-virial-halpha-reines2013,missing-host-mstar,broad-halpha-to-l5100-greene-ho2005;bolometric-correction-richards2006,robust,v3,matthee23_eiger_fresco_blagn,Tables 1-3,Nominal source-table Halpha mass and luminosity are not dust corrected; formal MBH errors exclude the 0.5 dex estimator systematic.,EIGER,J0148,broad-halpha,Halpha,,,,,,,,,,1166.0,160.0,160.0,,1.0,paper_sample_label_little_red_dot,0.0,0.5,Reines et al. (2013) Halpha single-epoch estimator intrinsic/calibration uncertainty,False,source-table statistical line-fit propagation,False,complex_morphology_five_exponential_components;formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,The Astrophysical Journal 963:129 (2024); arXiv:2306.05448v3,https://doi.org/10.3847/1538-4357/ad2345,10.3847/1538-4357/ad2345,https://arxiv.org/e-print/2306.05448v3,b3e6f5385e694d92a7456f81eb123a305468baf743cebc7aeea820befb9b1190,2026-08-22,broad Halpha S/N >5; broad Halpha luminosity >2e42 erg/s; broad FWHM >1000 km/s; visual rejection of spatial-broadening impostors,,01:48:41.58,+06:00:57.30,0.65,0.02,2.3,0.3,0.3,,,,,,,304.0,58.0,61.0,F356W,24.8,0.05,0.05,25.97,0.05,0.05,-19.5,0.1,0.1,-1.65,0.17,0.16,-0.59,0.12,0.14,-0.3,5.0,0.6,0.6,,,,,,,,,,,,,,,,,,,,,,,,,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,lrd,not_reported,True,True,,,,,,,,,,True,only catalogue measurement in this release,singleton assignment after coordinate-redshift search,no candidate within 0.5 arcsec and delta-z 0.01,HZS-J0148-12884,inherited_provisional_one_to_one_no_verified_multinucleus_link,resolved,recorded,,not_required,,0.15,0.15,,,0.0492180226701815,0.0555173278498313,source-table statistical line-fit propagation,virial_balmer_single_epoch,False,,True,balmer_single_epoch_primary_stratum,not_published,eligible_numeric_mass_with_resolved_identity_and_lensing,eligible_secure_or_probable_primary_comparable_mass,,,,,,,,,,,
v3-dataset-catalogue,HZA-J0100-16221,J010016221_matthee23,J0100-16221,15.03404167,28.05157778,4.349,spec,1.3917233673463694,EIGER,broad_line_agn,7.53,0.07,0.07,single-epoch-virial-halpha-reines2013,individual_robust,,,,,44.85125834871908,0.0352323764534065,0.0383449920762196,broad-halpha-to-l5100-greene-ho2005;bolometric-correction-richards2006,,,,,0.1662982976931063,,not_evaluable,,,,True,False,True,True,mstar;edd_ratio;lensing,single-epoch-virial-halpha-reines2013,missing-host-mstar,broad-halpha-to-l5100-greene-ho2005;bolometric-correction-richards2006,robust,v3,matthee23_eiger_fresco_blagn,Tables 1-3,Nominal source-table Halpha mass and luminosity are not dust corrected; formal MBH errors exclude the 0.5 dex estimator systematic.,EIGER,J0100,broad-halpha,Halpha,,,,,,,,,,2145.0,127.0,127.0,,1.0,paper_sample_label_little_red_dot,0.0,0.5,Reines et al. (2013) Halpha single-epoch estimator intrinsic/calibration uncertainty,False,source-table statistical line-fit propagation,False,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,The Astrophysical Journal 963:129 (2024); arXiv:2306.05448v3,https://doi.org/10.3847/1538-4357/ad2345,10.3847/1538-4357/ad2345,https://arxiv.org/e-print/2306.05448v3,b3e6f5385e694d92a7456f81eb123a305468baf743cebc7aeea820befb9b1190,2026-08-22,broad Halpha S/N >5; broad Halpha luminosity >2e42 erg/s; broad FWHM >1000 km/s; visual rejection of spatial-broadening impostors,,01:00:08.17,+28:03:05.68,0.65,0.01,3.4,0.3,0.3,,,,,,,543.0,67.0,67.0,F356W,24.92,0.04,0.04,26.41,0.05,0.05,-18.9,0.1,0.1,-1.42,0.19,0.19,-0.5,0.14,0.14,-0.6,7.1,0.6,0.6,,,,,,,,,,,,,,,,,,,,,,,,,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,lrd,not_reported,True,True,,,,,,,,,,True,only catalogue measurement in this release,singleton assignment after coordinate-redshift search,no candidate within 0.5 arcsec and delta-z 0.01,HZS-J0100-16221,inherited_provisional_one_to_one_no_verified_multinucleus_link,resolved,recorded,,not_required,,0.07,0.07,,,0.0352323764534065,0.0383449920762196,source-table statistical line-fit propagation,virial_balmer_single_epoch,False,,True,balmer_single_epoch_primary_stratum,not_published,eligible_numeric_mass_with_resolved_identity_and_lensing,eligible_secure_or_probable_primary_comparable_mass,,,,,,,,,,,
v3-dataset-catalogue,HZA-J1148-7111,J11487111_matthee23,J1148-7111,177.10170833,52.90796111,4.339,spec,1.3956168512884068,EIGER,broad_line_agn,7.92,0.1,0.1,single-epoch-virial-halpha-reines2013,individual_robust,,,,,45.03342375548695,0.0310342337399688,0.0334237554869497,broad-halpha-to-l5100-greene-ho2005;bolometric-correction-richards2006,,,,,0.1030512372529207,,not_evaluable,,,,True,False,True,True,mstar;edd_ratio;lensing,single-epoch-virial-halpha-reines2013,missing-host-mstar,broad-halpha-to-l5100-greene-ho2005;bolometric-correction-richards2006,robust,v3,matthee23_eiger_fresco_blagn,Tables 1-3,Nominal source-table Halpha mass and luminosity are not dust corrected; formal MBH errors exclude the 0.5 dex estimator systematic.,EIGER,J1148,broad-halpha,Halpha,,,,,,,,,,2967.0,259.0,259.0,,1.0,paper_sample_label_little_red_dot,0.0,0.5,Reines et al. (2013) Halpha single-epoch estimator intrinsic/calibration uncertainty,False,source-table statistical line-fit propagation,False,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,The Astrophysical Journal 963:129 (2024); arXiv:2306.05448v3,https://doi.org/10.3847/1538-4357/ad2345,10.3847/1538-4357/ad2345,https://arxiv.org/e-print/2306.05448v3,b3e6f5385e694d92a7456f81eb123a305468baf743cebc7aeea820befb9b1190,2026-08-22,broad Halpha S/N >5; broad Halpha luminosity >2e42 erg/s; broad FWHM >1000 km/s; visual rejection of spatial-broadening impostors,,11:48:24.41,+52:54:28.66,0.6,0.01,5.5,0.4,0.4,,,,,,,645.0,73.0,70.0,F356W,24.47,0.04,0.04,26.58,0.06,0.06,-18.6,0.1,0.1,-1.0,0.31,0.28,0.25,0.18,0.17,-0.7,10.8,0.8,0.8,,,,,,,,,,,,,,,,,,,,,,,,,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,lrd,not_reported,True,True,,,,,,,,,,True,only catalogue measurement in this release,singleton assignment after coordinate-redshift search,no candidate within 0.5 arcsec and delta-z 0.01,HZS-J1148-7111,inherited_provisional_one_to_one_no_verified_multinucleus_link,resolved,recorded,,not_required,,0.1,0.1,,,0.0310342337399688,0.0334237554869497,source-table statistical line-fit propagation,virial_balmer_single_epoch,False,,True,balmer_single_epoch_primary_stratum,not_published,eligible_numeric_mass_with_resolved_identity_and_lensing,eligible_secure_or_probable_primary_comparable_mass,,,,,,,,,,,
v3-dataset-catalogue,HZA-J1148-21787,J114821787_matthee23,J1148-21787,177.02141667,52.83362222,4.277,spec,1.42016546762048,EIGER,broad_line_agn,7.59,0.18,0.18,single-epoch-virial-halpha-reines2013,individual_robust,,,,,44.82607480270082,0.0930032896752474,0.1185046266028901,broad-halpha-to-l5100-greene-ho2005;bolometric-correction-richards2006,,,,,0.1366797757504078,,not_evaluable,,,,True,False,True,True,mstar;edd_ratio;lensing,single-epoch-virial-halpha-reines2013,missing-host-mstar,broad-halpha-to-l5100-greene-ho2005;bolometric-correction-richards2006,robust,v3,matthee23_eiger_fresco_blagn,Tables 1-3,Nominal source-table Halpha mass and luminosity are not dust corrected; formal MBH errors exclude the 0.5 dex estimator systematic.,EIGER,J1148,broad-halpha,Halpha,,,,,,,,,,2321.0,360.0,360.0,,1.0,paper_sample_label_little_red_dot,0.0,0.5,Reines et al. (2013) Halpha single-epoch estimator intrinsic/calibration uncertainty,False,source-table statistical line-fit propagation,False,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,The Astrophysical Journal 963:129 (2024); arXiv:2306.05448v3,https://doi.org/10.3847/1538-4357/ad2345,10.3847/1538-4357/ad2345,https://arxiv.org/e-print/2306.05448v3,b3e6f5385e694d92a7456f81eb123a305468baf743cebc7aeea820befb9b1190,2026-08-22,broad Halpha S/N >5; broad Halpha luminosity >2e42 erg/s; broad FWHM >1000 km/s; visual rejection of spatial-broadening impostors,,11:48:05.14,+52:50:01.04,0.48,0.03,3.2,0.8,0.8,,,,,,,520.0,110.0,111.0,F356W,24.58,0.05,0.05,26.1,0.06,0.05,-19.2,0.1,0.1,-1.85,0.23,0.23,-0.42,0.17,0.16,-0.5,6.7,1.6,1.6,,,,,,,,,,,,,,,,,,,,,,,,,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,lrd,not_reported,True,True,,,,,,,,,,True,only catalogue measurement in this release,singleton assignment after coordinate-redshift search,no candidate within 0.5 arcsec and delta-z 0.01,HZS-J1148-21787,inherited_provisional_one_to_one_no_verified_multinucleus_link,resolved,recorded,,not_required,,0.18,0.18,,,0.0930032896752474,0.1185046266028901,source-table statistical line-fit propagation,virial_balmer_single_epoch,False,,True,balmer_single_epoch_primary_stratum,not_published,eligible_numeric_mass_with_resolved_identity_and_lensing,eligible_secure_or_probable_primary_comparable_mass,,,,,,,,,,,
v3-dataset-catalogue,HZA-J0148-976,J0148976_matthee23,J0148-976,27.14616667,5.955825,4.163,spec,1.4672180919233662,EIGER,broad_line_agn,7.11,0.18,0.18,single-epoch-virial-halpha-reines2013,individual_robust,,,,,44.7160033436348,0.054848668007345,0.0627908298594555,broad-halpha-to-l5100-greene-ho2005;bolometric-correction-richards2006,,,,,0.3203559528943783,,not_evaluable,,,,True,False,True,True,mstar;edd_ratio;lensing,single-epoch-virial-halpha-reines2013,missing-host-mstar,broad-halpha-to-l5100-greene-ho2005;bolometric-correction-richards2006,robust,v3,matthee23_eiger_fresco_blagn,Tables 1-3,Nominal source-table Halpha mass and luminosity are not dust corrected; formal MBH errors exclude the 0.5 dex estimator systematic.,EIGER,J0148,broad-halpha,Halpha,,,,,,,,,,1445.0,236.0,236.0,,1.0,paper_sample_label_little_red_dot,0.0,0.5,Reines et al. (2013) Halpha single-epoch estimator intrinsic/calibration uncertainty,False,source-table statistical line-fit propagation,False,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,The Astrophysical Journal 963:129 (2024); arXiv:2306.05448v3,https://doi.org/10.3847/1538-4357/ad2345,10.3847/1538-4357/ad2345,https://arxiv.org/e-print/2306.05448v3,b3e6f5385e694d92a7456f81eb123a305468baf743cebc7aeea820befb9b1190,2026-08-22,broad Halpha S/N >5; broad Halpha luminosity >2e42 erg/s; broad FWHM >1000 km/s; visual rejection of spatial-broadening impostors,,01:48:35.08,+05:57:20.97,0.51,0.02,2.4,0.3,0.3,,,,,,,622.0,94.0,94.0,F356W,25.12,0.05,0.05,26.06,0.05,0.05,-19.1,0.1,0.1,-1.44,0.18,0.18,-1.52,0.19,0.17,-0.6,5.2,0.7,0.7,,,,,,,,,,,,,,,,,,,,,,,,,secure,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,lrd,not_reported,True,True,,,,,,,,,,True,only catalogue measurement in this release,singleton assignment after coordinate-redshift search,no candidate within 0.5 arcsec and delta-z 0.01,HZS-J0148-976,inherited_provisional_one_to_one_no_verified_multinucleus_link,resolved,recorded,,not_required,,0.18,0.18,,,0.054848668007345,0.0627908298594555,source-table statistical line-fit propagation,virial_balmer_single_epoch,False,,True,balmer_single_epoch_primary_stratum,not_published,eligible_numeric_mass_with_resolved_identity_and_lensing,eligible_secure_or_probable_primary_comparable_mass,,,,,,,,,,,
v3-dataset-catalogue,HZA-CEERS-23,CEERS23_mazzolari24,CEERS-23,,,8.8802,spec,0.5554862464377216,CEERS JWST/NIRSpec,narrow_line_agn_candidate,,,,,source-tentative narrow-line diagnostic selection,9.17,,,source SED fit,44.92,,,narrow-line bolometric correction,,,,,,,,,,,False,False,True,True,,,source_reported_host_stellar_mass,source_reported_bolometric_luminosity,candidate,v3,mazzolari24_ceers_nlagn,Table 3,,CEERS JWST/NIRSpec,EGS,narrow_line_diagnostics+high_ionization_line,,,,,,,,,,,,,,,,,,,,False,,,source_tentative;diagnostic_boundaries_overlap_extreme_star_formation;coordinates_not_in_source_table;no_canonical_bh_mass,"A&A 691, A338 (2024); arXiv:2408.15615v3",https://arxiv.org/abs/2408.15615v3,10.1051/0004-6361/202451860,https://arxiv.org/e-print/2408.15615v3,d0da56ea146d2caef47e37377c90bfe4ea27b6a72d91b6736b9592d80a48487c,2026-09-03,JWST/NIRSpec medium-resolution CEERS narrow-line AGN diagnostic selection at z>=4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,candidate,source-tentative narrow-line diagnostic selection,type2_narrow_line,narrow_line_diagnostics;high_ionization_line,,,False,False,,,,,,,,,,True,only admitted measurement for this newly added physical object,source-ID and coordinate/redshift audit,no previously admitted physical object after explicit alias exclusions,HZS-CEERS-23,source_verified_single_object_host,resolved,recorded,,,,,,,,,,,no_numeric_mass,False,,False,no_unconditional_canonical_numeric_mass,object_specific,missing_numeric_mbh,not_exploratory_eligible,,,,,,,,,,,
v3-dataset-catalogue,HZA-CEERS-1029,CEERS1029_mazzolari24,CEERS-1029,,,8.61,spec,0.5790588463891554,CEERS JWST/NIRSpec,narrow_line_agn_candidate,,,,,selected by at least one published narrow-line diagnostic,9.86,,,source SED fit,45.4,,,narrow-line bolometric correction,,,,,,,,,,,False,False,True,True,,,source_reported_host_stellar_mass,source_reported_bolometric_luminosity,probable,v3,mazzolari24_ceers_nlagn,Table 3,,CEERS JWST/NIRSpec,EGS,narrow_line_diagnostics+high_ionization_line,,,,,,,,,,,,,,,,,,,,False,,,diagnostic_boundaries_overlap_extreme_star_formation;coordinates_not_in_source_table;no_canonical_bh_mass,"A&A 691, A338 (2024); arXiv:2408.15615v3",https://arxiv.org/abs/2408.15615v3,10.1051/0004-6361/202451860,https://arxiv.org/e-print/2408.15615v3,d0da56ea146d2caef47e37377c90bfe4ea27b6a72d91b6736b9592d80a48487c,2026-09-03,JWST/NIRSpec medium-resolution CEERS narrow-line AGN diagnostic selection at z>=4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,probable,selected by at least one published narrow-line diagnostic,type2_narrow_line,narrow_line_diagnostics;high_ionization_line,,,False,False,,,,,,,,,,True,only admitted measurement for this newly added physical object,source-ID and coordinate/redshift audit,no previously admitted physical object after explicit alias exclusions,HZS-CEERS-1029,source_verified_single_object_host,resolved,recorded,,,,,,,,,,,no_numeric_mass,False,,False,no_unconditional_canonical_numeric_mass,object_specific,missing_numeric_mbh,not_exploratory_eligible,,,,,,,,,,,
