catalogue_release,measurement_id,physical_object_id,host_system_id,preferred_measurement_flag,preferred_measurement_reason,match_method,match_reference,identity_resolution_status
v3-dataset-catalogue,RUBIESEGS28812_taylor24,HZA-RUBIES-EGS-28812,HZS-RUBIES-EGS-28812,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1",resolved
v3-dataset-catalogue,RUBIESEGS29489_taylor24,HZA-RUBIES-EGS-29489,HZS-RUBIES-EGS-29489,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1",resolved
v3-dataset-catalogue,RUBIESEGS37124_taylor24,HZA-RUBIES-EGS-37124,HZS-RUBIES-EGS-37124,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1",resolved
v3-dataset-catalogue,RUBIESEGS42046_taylor24,HZA-RUBIES-EGS-42046,HZS-RUBIES-EGS-42046,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1",resolved
v3-dataset-catalogue,RUBIESEGS42232_taylor24,HZA-RUBIES-EGS-42232,HZS-RUBIES-EGS-42232,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1",resolved
v3-dataset-catalogue,RUBIESEGS45599_taylor24,HZA-RUBIES-EGS-45599,HZS-RUBIES-EGS-45599,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1",resolved
v3-dataset-catalogue,RUBIESEGS46985_taylor24,HZA-RUBIES-EGS-46985,HZS-RUBIES-EGS-46985,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1",resolved
v3-dataset-catalogue,RUBIESEGS49140_taylor24,HZA-RUBIES-EGS-49140,HZS-RUBIES-EGS-49140,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1",resolved
v3-dataset-catalogue,RUBIESEGS50052_taylor24,HZA-CEERS-2782,HZS-CEERS-2782,True,preferred duplicate: higher-S/N RUBIES spectrum adopted by Taylor et al.,explicit literature duplicate,"Taylor et al. (2025), Section 3.3 / Table 1 notes",resolved
v3-dataset-catalogue,RUBIESEGS55604_kocevski25,HZA-RUBIES-EGS-55604,HZS-RUBIES-EGS-55604,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,resolved
v3-dataset-catalogue,RUBIESEGS60935_taylor24,HZA-RUBIES-EGS-60935,HZS-RUBIES-EGS-60935,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1",resolved
v3-dataset-catalogue,RUBIESEGS61496_kocevski25,HZA-RUBIES-EGS-61496,HZS-RUBIES-EGS-61496,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,resolved
v3-dataset-catalogue,RUBIESEGS6411_taylor24,HZA-RUBIES-EGS-6411,HZS-RUBIES-EGS-6411,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1",resolved
v3-dataset-catalogue,RUBIESEGS926125_taylor24,HZA-RUBIES-EGS-926125,HZS-RUBIES-EGS-926125,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1",resolved
v3-dataset-catalogue,RUBIESEGS927271_kocevski25,HZA-RUBIES-EGS-927271,HZS-RUBIES-EGS-927271,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,resolved
v3-dataset-catalogue,RUBIESUDS119957_taylor24,HZA-RUBIES-UDS-119957,HZS-RUBIES-UDS-119957,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1",resolved
v3-dataset-catalogue,RUBIESUDS139709_taylor24,HZA-RUBIES-UDS-139709,HZS-RUBIES-UDS-139709,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1",resolved
v3-dataset-catalogue,RUBIESUDS143683_taylor24,HZA-RUBIES-UDS-143683,HZS-RUBIES-UDS-143683,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1",resolved
v3-dataset-catalogue,RUBIESUDS155916_taylor24,HZA-RUBIES-UDS-155916,HZS-RUBIES-UDS-155916,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1",resolved
v3-dataset-catalogue,RUBIESUDS172350_taylor24,HZA-RUBIES-UDS-172350,HZS-RUBIES-UDS-172350,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1",resolved
v3-dataset-catalogue,RUBIESUDS174752_taylor24,HZA-RUBIES-UDS-174752,HZS-RUBIES-UDS-174752,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1",resolved
v3-dataset-catalogue,RUBIESUDS182791_taylor24,HZA-RUBIES-UDS-182791,HZS-RUBIES-UDS-182791,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1",resolved
v3-dataset-catalogue,RUBIESUDS19484_taylor24,HZA-RUBIES-UDS-19484,HZS-RUBIES-UDS-19484,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1",resolved
v3-dataset-catalogue,RUBIESUDS19521_taylor24,HZA-RUBIES-UDS-19521,HZS-RUBIES-UDS-19521,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1",resolved
v3-dataset-catalogue,RUBIESUDS29813_taylor24,HZA-RUBIES-UDS-29813,HZS-RUBIES-UDS-29813,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1",resolved
v3-dataset-catalogue,RUBIESUDS30969_taylor24,HZA-RUBIES-UDS-30969,HZS-RUBIES-UDS-30969,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1",resolved
v3-dataset-catalogue,RUBIESUDS31747_taylor24,HZA-RUBIES-UDS-31747,HZS-RUBIES-UDS-31747,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1",resolved
v3-dataset-catalogue,RUBIESUDS35974_taylor24,HZA-RUBIES-UDS-35974,HZS-RUBIES-UDS-35974,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1",resolved
v3-dataset-catalogue,RUBIESUDS47509_taylor24,HZA-RUBIES-UDS-47509,HZS-RUBIES-UDS-47509,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1",resolved
v3-dataset-catalogue,RUBIESUDS48507_taylor24,HZA-RUBIES-UDS-48507,HZS-RUBIES-UDS-48507,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1",resolved
v3-dataset-catalogue,RUBIESUDS50716_kocevski25,HZA-RUBIES-UDS-50716,HZS-RUBIES-UDS-50716,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,resolved
v3-dataset-catalogue,RUBIESUDS59971_kocevski25,HZA-RUBIES-UDS-59971,HZS-RUBIES-UDS-59971,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,resolved
v3-dataset-catalogue,RUBIESUDS63139_taylor24,HZA-RUBIES-UDS-63139,HZS-RUBIES-UDS-63139,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1",resolved
v3-dataset-catalogue,RUBIESUDS63166_kocevski25,HZA-RUBIES-UDS-63166,HZS-RUBIES-UDS-63166,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,resolved
v3-dataset-catalogue,RUBIESUDS807469_taylor24,HZA-RUBIES-UDS-807469,HZS-RUBIES-UDS-807469,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1",resolved
v3-dataset-catalogue,RUBIESUDS970351_taylor24,HZA-RUBIES-UDS-970351,HZS-RUBIES-UDS-970351,True,only catalogue measurement in this release,singleton assignment,"Taylor et al. (2025), Table 1",resolved
v3-dataset-catalogue,SKYFIRE1090_skyfire26,HZA-SKYFIRE-1090,HZS-SKYFIRE-1090,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,resolved
v3-dataset-catalogue,SKYFIRE12630_skyfire26,HZA-SKYFIRE-12630,HZS-SKYFIRE-12630,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,resolved
v3-dataset-catalogue,SKYFIRE17484_skyfire26,HZA-SKYFIRE-17484,HZS-SKYFIRE-17484,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,resolved
v3-dataset-catalogue,SKYFIRE1867_skyfire26,HZA-SKYFIRE-1867,HZS-SKYFIRE-1867,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,resolved
v3-dataset-catalogue,SKYFIRE2086_skyfire26,HZA-SKYFIRE-2086,HZS-SKYFIRE-2086,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,resolved
v3-dataset-catalogue,SKYFIRE20952_skyfire26,HZA-SKYFIRE-20952,HZS-SKYFIRE-20952,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,resolved
v3-dataset-catalogue,SKYFIRE21749_skyfire26,HZA-SKYFIRE-21749,HZS-SKYFIRE-21749,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,resolved
v3-dataset-catalogue,SKYFIRE22814_skyfire26,HZA-SKYFIRE-22814,HZS-SKYFIRE-22814,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,resolved
v3-dataset-catalogue,SKYFIRE23289_skyfire26,HZA-SKYFIRE-23289,HZS-SKYFIRE-23289,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,resolved
v3-dataset-catalogue,SKYFIRE23961_skyfire26,HZA-SKYFIRE-23961,HZS-SKYFIRE-23961,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,resolved
v3-dataset-catalogue,SKYFIRE25941_skyfire26,HZA-SKYFIRE-25941,HZS-SKYFIRE-25941,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,resolved
v3-dataset-catalogue,SKYFIRE26079_skyfire26,HZA-SKYFIRE-26079,HZS-SKYFIRE-26079,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,resolved
v3-dataset-catalogue,SKYFIRE299_skyfire26,HZA-SKYFIRE-299,HZS-SKYFIRE-299,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,resolved
v3-dataset-catalogue,SKYFIRE30148_skyfire26,HZA-SKYFIRE-30148,HZS-SKYFIRE-30148,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,resolved
v3-dataset-catalogue,SKYFIRE3519_skyfire26,HZA-SKYFIRE-3519,HZS-SKYFIRE-3519,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,resolved
v3-dataset-catalogue,SKYFIRE44039_skyfire26,HZA-SKYFIRE-44039,HZS-SKYFIRE-44039,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,resolved
v3-dataset-catalogue,SKYFIRE504101_skyfire26,HZA-SKYFIRE-504101,HZS-SKYFIRE-504101,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,resolved
v3-dataset-catalogue,SKYFIRE530722_skyfire26,HZA-SKYFIRE-530722,HZS-SKYFIRE-530722,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,resolved
v3-dataset-catalogue,SKYFIRE534080_skyfire26,HZA-SKYFIRE-534080,HZS-SKYFIRE-534080,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,resolved
v3-dataset-catalogue,SKYFIRE83652_skyfire26,HZA-SKYFIRE-83652,HZS-SKYFIRE-83652,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,resolved
v3-dataset-catalogue,SKYFIRE92141_skyfire26,HZA-SKYFIRE-92141,HZS-SKYFIRE-92141,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,resolved
v3-dataset-catalogue,SKYFIRE9382_skyfire26,HZA-SKYFIRE-9382,HZS-SKYFIRE-9382,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,resolved
v3-dataset-catalogue,SMILESMIRI1171_lyu24,HZA-SMILES-MIRI-1171,HZS-SMILES-MIRI-1171,True,only admitted measurement for this newly added physical object,source-ID and coordinate/redshift audit,no previously admitted physical object after explicit alias exclusions,resolved
v3-dataset-catalogue,SMILESMIRI1486_lyu24,HZA-SMILES-MIRI-1486,HZS-SMILES-MIRI-1486,True,only admitted measurement for this newly added physical object,source-ID and coordinate/redshift audit,no previously admitted physical object after explicit alias exclusions,resolved
v3-dataset-catalogue,SMILESMIRI1652_lyu24,HZA-SMILES-MIRI-1652,HZS-SMILES-MIRI-1652,True,only admitted measurement for this newly added physical object,source-ID and coordinate/redshift audit,no previously admitted physical object after explicit alias exclusions,resolved
v3-dataset-catalogue,SMILESMIRI195_lyu24,HZA-SMILES-MIRI-195,HZS-SMILES-MIRI-195,True,only admitted measurement for this newly added physical object,source-ID and coordinate/redshift audit,no previously admitted physical object after explicit alias exclusions,resolved
v3-dataset-catalogue,SMILESMIRI2041_lyu24,HZA-SMILES-MIRI-2041,HZS-SMILES-MIRI-2041,True,only admitted measurement for this newly added physical object,source-ID and coordinate/redshift audit,no previously admitted physical object after explicit alias exclusions,resolved
v3-dataset-catalogue,SMILESMIRI2100_lyu24,HZA-SMILES-MIRI-2100,HZS-SMILES-MIRI-2100,True,only admitted measurement for this newly added physical object,source-ID and coordinate/redshift audit,no previously admitted physical object after explicit alias exclusions,resolved
v3-dataset-catalogue,SMILESMIRI2202_lyu24,HZA-SMILES-MIRI-2202,HZS-SMILES-MIRI-2202,True,only admitted measurement for this newly added physical object,source-ID and coordinate/redshift audit,no previously admitted physical object after explicit alias exclusions,resolved
v3-dataset-catalogue,SMILESMIRI2241_lyu24,HZA-SMILES-MIRI-2241,HZS-SMILES-MIRI-2241,True,only admitted measurement for this newly added physical object,source-ID and coordinate/redshift audit,no previously admitted physical object after explicit alias exclusions,resolved
v3-dataset-catalogue,SMILESMIRI2265_lyu24,HZA-SMILES-MIRI-2265,HZS-SMILES-MIRI-2265,True,only admitted measurement for this newly added physical object,source-ID and coordinate/redshift audit,no previously admitted physical object after explicit alias exclusions,resolved
v3-dataset-catalogue,SMILESMIRI2360_lyu24,HZA-SMILES-MIRI-2360,HZS-SMILES-MIRI-2360,True,only admitted measurement for this newly added physical object,source-ID and coordinate/redshift audit,no previously admitted physical object after explicit alias exclusions,resolved
v3-dataset-catalogue,SMILESMIRI2394_lyu24,HZA-SMILES-MIRI-2394,HZS-SMILES-MIRI-2394,True,only admitted measurement for this newly added physical object,source-ID and coordinate/redshift audit,no previously admitted physical object after explicit alias exclusions,resolved
v3-dataset-catalogue,SMILESMIRI239_lyu24,HZA-SMILES-MIRI-239,HZS-SMILES-MIRI-239,True,only admitted measurement for this newly added physical object,source-ID and coordinate/redshift audit,no previously admitted physical object after explicit alias exclusions,resolved
v3-dataset-catalogue,SMILESMIRI2452_lyu24,HZA-SMILES-MIRI-2452,HZS-SMILES-MIRI-2452,True,only admitted measurement for this newly added physical object,source-ID and coordinate/redshift audit,no previously admitted physical object after explicit alias exclusions,resolved
v3-dataset-catalogue,SMILESMIRI2634_lyu24,HZA-SMILES-MIRI-2634,HZS-SMILES-MIRI-2634,True,only admitted measurement for this newly added physical object,source-ID and coordinate/redshift audit,no previously admitted physical object after explicit alias exclusions,resolved
v3-dataset-catalogue,SMILESMIRI2743_lyu24,HZA-SMILES-MIRI-2743,HZS-SMILES-MIRI-2743,True,only admitted measurement for this newly added physical object,source-ID and coordinate/redshift audit,no previously admitted physical object after explicit alias exclusions,resolved
v3-dataset-catalogue,SMILESMIRI2759_lyu24,HZA-SMILES-MIRI-2759,HZS-SMILES-MIRI-2759,True,only admitted measurement for this newly added physical object,source-ID and coordinate/redshift audit,no previously admitted physical object after explicit alias exclusions,resolved
v3-dataset-catalogue,SMILESMIRI2832_lyu24,HZA-SMILES-MIRI-2832,HZS-SMILES-MIRI-2832,True,only admitted measurement for this newly added physical object,source-ID and coordinate/redshift audit,no previously admitted physical object after explicit alias exclusions,resolved
v3-dataset-catalogue,SMILESMIRI3010_lyu24,HZA-SMILES-MIRI-3010,HZS-SMILES-MIRI-3010,True,only admitted measurement for this newly added physical object,source-ID and coordinate/redshift audit,no previously admitted physical object after explicit alias exclusions,resolved
v3-dataset-catalogue,SMILESMIRI728_lyu24,HZA-SMILES-MIRI-728,HZS-SMILES-MIRI-728,True,only admitted measurement for this newly added physical object,source-ID and coordinate/redshift audit,no previously admitted physical object after explicit alias exclusions,resolved
v3-dataset-catalogue,THRILS101567_davis26,HZA-THRILS-101567,HZS-THRILS-101567,True,only catalogue measurement in this release,singleton assignment after coordinate-redshift search,no previously admitted candidate within 0.5 arcsec and delta-z 0.01,resolved
v3-dataset-catalogue,THRILS24975_davis26,HZA-THRILS-24975,HZS-THRILS-24975,True,only catalogue measurement in this release,singleton assignment after coordinate-redshift search,no previously admitted candidate within 0.5 arcsec and delta-z 0.01,resolved
v3-dataset-catalogue,THRILS25501_davis26,HZA-THRILS-25501,HZS-THRILS-25501,True,only catalogue measurement in this release,singleton assignment after coordinate-redshift search,no previously admitted candidate within 0.5 arcsec and delta-z 0.01,resolved
v3-dataset-catalogue,THRILS40467_davis26,HZA-THRILS-40467,HZS-THRILS-40467,True,only catalogue measurement in this release,singleton assignment after coordinate-redshift search,no previously admitted candidate within 0.5 arcsec and delta-z 0.01,resolved
v3-dataset-catalogue,THRILS44774_davis26,HZA-THRILS-44774,HZS-THRILS-44774,True,only catalogue measurement in this release,singleton assignment after coordinate-redshift search,no previously admitted candidate within 0.5 arcsec and delta-z 0.01,resolved
v3-dataset-catalogue,THRILS49400_davis26,HZA-THRILS-49400,HZS-THRILS-49400,True,only catalogue measurement in this release,singleton assignment after coordinate-redshift search,no previously admitted candidate within 0.5 arcsec and delta-z 0.01,resolved
v3-dataset-catalogue,UHZ1_bogdan24,HZA-UHZ1,HZS-UHZ1,False,superseded by full 2.2 Ms Chandra and JWST MIRI reanalysis,source-verified same object evidence history,UHZ1 and UNCOVER-26185 aliases at identical published coordinates,resolved
v3-dataset-catalogue,UHZ1_zou26,HZA-UHZ1,HZS-UHZ1,True,latest full-dataset multiwavelength evidence assessment,source-verified same object evidence history,UHZ1 and UNCOVER-26185 aliases at identical published coordinates,resolved
v3-dataset-catalogue,UNCOVER13123_greene24,HZA-A2744-QSO1,HZS-A2744-QSO1,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,resolved
v3-dataset-catalogue,UNCOVER13821_greene24,HZA-UNCOVER-13821,HZS-UNCOVER-13821,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,resolved
v3-dataset-catalogue,UNCOVER20466_greene24,HZA-UNCOVER-20466,HZS-UNCOVER-20466,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,resolved
v3-dataset-catalogue,UNCOVER23608_greene24,HZA-UNCOVER-23608,HZS-UNCOVER-23608,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,resolved
v3-dataset-catalogue,UNCOVER35488_greene24,HZA-UNCOVER-35488,HZS-UNCOVER-35488,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,resolved
v3-dataset-catalogue,UNCOVER38108_greene24,HZA-UNCOVER-38108,HZS-UNCOVER-38108,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,resolved
v3-dataset-catalogue,UNCOVER41225_greene24,HZA-UNCOVER-41225,HZS-UNCOVER-41225,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,resolved
v3-dataset-catalogue,UNCOVER4286_greene24,HZA-UNCOVER-4286,HZS-UNCOVER-4286,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,resolved
v3-dataset-catalogue,UNCOVER45924_greene24,HZA-UNCOVER-45924,HZS-UNCOVER-45924,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,resolved
v3-dataset-catalogue,ZS7_ubler24,HZA-ZS7,HZS-ZS7,True,only admitted measurement for this newly added physical object,coordinate-redshift audit against existing catalogue,no existing object within 0.5 arcsec at consistent redshift,resolved
v3-dataset-catalogue,abell2744greene820469688_mascia26,HZA-ABELL2744-GREENE-8204-69688,HZS-ABELL2744-GREENE-8204-69688,True,only admitted measurement for this newly added physical object,source-ID and coordinate/redshift audit,no previously admitted physical object after explicit alias exclusions,resolved
v3-dataset-catalogue,caperscos07636835805_mascia26,HZA-CAPERS-COS07-6368-35805,HZS-CAPERS-COS07-6368-35805,True,only admitted measurement for this newly added physical object,source-ID and coordinate/redshift audit,no previously admitted physical object after explicit alias exclusions,resolved
v3-dataset-catalogue,gtowideuds1212151259_mascia26,HZA-GTO-WIDE-UDS12-1215-1259,HZS-GTO-WIDE-UDS12-1215-1259,True,only admitted measurement for this newly added physical object,source-ID and coordinate/redshift audit,no previously admitted physical object after explicit alias exclusions,resolved
v3-dataset-catalogue,jadesgdn198118138147_mascia26,HZA-JADES-GDN198-1181-38147,HZS-JADES-GDN198-1181-38147,True,only admitted measurement for this newly added physical object,source-ID and coordinate/redshift audit,no previously admitted physical object after explicit alias exclusions,resolved
v3-dataset-catalogue,macs142312084103248_mascia26,HZA-MACS1423-1208-4103248,HZS-MACS1423-1208-4103248,True,only admitted measurement for this newly added physical object,source-ID and coordinate/redshift audit,no previously admitted physical object after explicit alias exclusions,resolved
v3-dataset-catalogue,nexusobs3510510835_mascia26,HZA-NEXUS-OBS3-5105-10835,HZS-NEXUS-OBS3-5105-10835,True,only admitted measurement for this newly added physical object,source-ID and coordinate/redshift audit,no previously admitted physical object after explicit alias exclusions,resolved
v3-dataset-catalogue,rubiesuds324233966096_mascia26,HZA-RUBIES-UDS32-4233-966096,HZS-RUBIES-UDS32-4233-966096,True,only admitted measurement for this newly added physical object,source-ID and coordinate/redshift audit,no previously admitted physical object after explicit alias exclusions,resolved
v3-dataset-catalogue,scholtz25_00004902,HZA-JADES-NS-GS00004902,HZS-JADES-NS-GS00004902,True,only catalogue measurement in this release,singleton assignment,Scholtz et al. source table,resolved
v3-dataset-catalogue,scholtz25_00007762,HZA-JADES-NS-GS00007762,HZS-JADES-NS-GS00007762,True,only catalogue measurement in this release,singleton assignment,Scholtz et al. source table,resolved
v3-dataset-catalogue,scholtz25_00008083,HZA-GS-8083,HZS-GS-8083,False,existing broad-line mass measurement remains preferred,manual source-ID assertion,JADES NIRSpec ID 8083,resolved
v3-dataset-catalogue,scholtz25_00009422,HZA-JADES-NS-GS00009422,HZS-JADES-NS-GS00009422,True,only catalogue measurement in this release,singleton assignment,Scholtz et al. source table,resolved
v3-dataset-catalogue,scholtz25_00009452,HZA-JADES-NS-GS00009452,HZS-JADES-NS-GS00009452,True,only catalogue measurement in this release,singleton assignment,Scholtz et al. source table,resolved
v3-dataset-catalogue,scholtz25_00016745,HZA-JADES-NS-GS00016745,HZS-JADES-NS-GS00016745,True,only catalogue measurement in this release,singleton assignment,Scholtz et al. source table,resolved
v3-dataset-catalogue,scholtz25_00017072,HZA-JADES-NS-GS00017072,HZS-JADES-NS-GS00017072,True,only catalogue measurement in this release,singleton assignment,Scholtz et al. source table,resolved
v3-dataset-catalogue,scholtz25_00021842,HZA-JADES-NS-GS00021842,HZS-JADES-NS-GS00021842,True,only catalogue measurement in this release,singleton assignment,Scholtz et al. source table,resolved
v3-dataset-catalogue,scholtz25_00022251,HZA-JADES-NS-GS00022251,HZS-JADES-NS-GS00022251,True,only catalogue measurement in this release,singleton assignment,Scholtz et al. source table,resolved
v3-dataset-catalogue,scholtz25_00095256,HZA-JADES-NS-GS00095256,HZS-JADES-NS-GS00095256,True,only catalogue measurement in this release,singleton assignment,Scholtz et al. source table,resolved
v3-dataset-catalogue,scholtz25_00099671,HZA-JADES-NS-GS00099671,HZS-JADES-NS-GS00099671,True,only catalogue measurement in this release,singleton assignment,Scholtz et al. source table,resolved
v3-dataset-catalogue,scholtz25_00111091,HZA-JADES-NS-GS00111091,HZS-JADES-NS-GS00111091,True,only catalogue measurement in this release,singleton assignment,Scholtz et al. source table,resolved
v3-dataset-catalogue,scholtz25_00201127,HZA-JADES-NS-GS00201127,HZS-JADES-NS-GS00201127,True,only catalogue measurement in this release,singleton assignment,Scholtz et al. source table,resolved
v3-dataset-catalogue,scholtz25_00202208,HZA-JADES-NS-GS00202208,HZS-JADES-NS-GS00202208,True,only catalogue measurement in this release,singleton assignment,Scholtz et al. source table,resolved
v3-dataset-catalogue,scholtz25_00208643,HZA-JADES-NS-GS00208643,HZS-JADES-NS-GS00208643,True,only catalogue measurement in this release,singleton assignment,Scholtz et al. source table,resolved
v3-dataset-catalogue,scholtz25_10000626,HZA-JADES-NS-GS10000626,HZS-JADES-NS-GS10000626,True,only catalogue measurement in this release,singleton assignment,Scholtz et al. source table,resolved
v3-dataset-catalogue,scholtz25_10013609,HZA-JADES-NS-GS10013609,HZS-JADES-NS-GS10013609,True,only catalogue measurement in this release,singleton assignment,Scholtz et al. source table,resolved
v3-dataset-catalogue,scholtz25_10013905,HZA-JADES-NS-GS10013905,HZS-JADES-NS-GS10013905,True,only catalogue measurement in this release,singleton assignment,Scholtz et al. source table,resolved
v3-dataset-catalogue,scholtz25_10015338,HZA-JADES-NS-GS10015338,HZS-JADES-NS-GS10015338,True,only catalogue measurement in this release,singleton assignment,Scholtz et al. source table,resolved
v3-dataset-catalogue,scholtz25_10056849,HZA-JADES-NS-GS10056849,HZS-JADES-NS-GS10056849,True,only catalogue measurement in this release,singleton assignment,Scholtz et al. source table,resolved
v3-dataset-catalogue,scholtz25_10058975,HZA-JADES-NS-GS10058975,HZS-JADES-NS-GS10058975,True,only catalogue measurement in this release,singleton assignment,Scholtz et al. source table,resolved
v3-dataset-catalogue,uncover256111254_mascia26,HZA-UNCOVER-2561-11254,HZS-UNCOVER-2561-11254,True,only admitted measurement for this newly added physical object,source-ID and coordinate/redshift audit,no previously admitted physical object after explicit alias exclusions,resolved
